timestamp_utc,timestamp_local,date_local,hour_local,minute_local,quarter_hour_local,weekday_local,month_local,ida2_price_eur_mwh,da_price_eur_mwh,ida2_minus_da_spread_eur_mwh_rolling_median_28d_same_local_qh,ida2_minus_da_spread_eur_mwh_rolling_median_7d_same_local_qh,ida2_minus_da_spread_eur_mwh_lag_1d_same_local_qh,ida2_minus_da_spread_eur_mwh_lag_7d_same_local_qh,wind_offshore_id_forecast_error_mw_lag_1d_same_local_qh,residual_load_revision_id_minus_da_approx_mw_rolling_median_7d_same_local_qh,ida2_minus_da_spread_eur_mwh
2026-06-05 10:15:00+00:00,2026-06-05 12:15:00+02:00,2026-06-05,12,15,1,4,6,58.15,45.78,,2.304999999999999,1.81,,,251.91955000000598,12.369999999999997
2026-06-05 10:30:00+00:00,2026-06-05 12:30:00+02:00,2026-06-05,12,30,2,4,6,49.7,40.03,,0.795000000000001,-2.5,,,432.4822200000053,9.670000000000002
2026-06-05 10:45:00+00:00,2026-06-05 12:45:00+02:00,2026-06-05,12,45,3,4,6,43.7,26.5,,5.465,8.39,,,330.24406000000454,17.200000000000003
2026-06-05 11:00:00+00:00,2026-06-05 13:00:00+02:00,2026-06-05,13,0,0,4,6,43.58,27.0,,1.4349999999999978,4.6,,,190.97873999999138,16.58
2026-06-05 11:15:00+00:00,2026-06-05 13:15:00+02:00,2026-06-05,13,15,1,4,6,42.44,23.89,,2.525000000000003,3.1199999999999997,,,149.96406999999454,18.549999999999997
2026-06-05 11:30:00+00:00,2026-06-05 13:30:00+02:00,2026-06-05,13,30,2,4,6,39.66,33.73,,-1.4700000000000017,1.49,,,160.5631799999901,5.93
2026-06-05 11:45:00+00:00,2026-06-05 13:45:00+02:00,2026-06-05,13,45,3,4,6,31.05,24.59,,0.9750000000000003,5.0200000000000005,,,313.8429000000033,6.460000000000001
2026-06-05 12:00:00+00:00,2026-06-05 14:00:00+02:00,2026-06-05,14,0,0,4,6,29.96,25.47,,1.3350000000000004,8.96,,,786.7682599999971,4.490000000000002
2026-06-05 12:15:00+00:00,2026-06-05 14:15:00+02:00,2026-06-05,14,15,1,4,6,29.03,24.71,,0.6799999999999999,3.01,,,894.0105999999942,4.32
2026-06-05 12:30:00+00:00,2026-06-05 14:30:00+02:00,2026-06-05,14,30,2,4,6,31.65,18.0,,-0.36999999999999966,6.41,,,896.1760700000013,13.649999999999999
2026-06-05 12:45:00+00:00,2026-06-05 14:45:00+02:00,2026-06-05,14,45,3,4,6,34.97,31.39,,-2.2500000000000027,4.0,,,847.5172700000039,3.5799999999999983
2026-06-05 13:00:00+00:00,2026-06-05 15:00:00+02:00,2026-06-05,15,0,0,4,6,30.63,16.0,,7.35,7.890000000000001,,,803.7209799999982,14.629999999999999
2026-06-05 13:15:00+00:00,2026-06-05 15:15:00+02:00,2026-06-05,15,15,1,4,6,38.69,30.15,,0.06500000000000061,3.99,,,737.4800299999988,8.54
2026-06-05 13:30:00+00:00,2026-06-05 15:30:00+02:00,2026-06-05,15,30,2,4,6,45.83,44.96,,-3.9449999999999985,-5.370000000000001,,,667.110090000002,0.8699999999999974
2026-06-05 13:45:00+00:00,2026-06-05 15:45:00+02:00,2026-06-05,15,45,3,4,6,55.01,52.89,,-2.499999999999997,3.0599999999999996,,,597.4316099999924,2.1199999999999974
2026-06-05 14:00:00+00:00,2026-06-05 16:00:00+02:00,2026-06-05,16,0,0,4,6,50.0,45.97,,4.0,4.090000000000001,,,519.2232199999999,4.030000000000001
2026-06-05 14:15:00+00:00,2026-06-05 16:15:00+02:00,2026-06-05,16,15,1,4,6,63.68,61.26,,1.0949999999999993,2.639999999999999,,,450.4997599999988,2.4200000000000017
2026-06-05 14:30:00+00:00,2026-06-05 16:30:00+02:00,2026-06-05,16,30,2,4,6,79.22,65.1,,-1.8949999999999996,-0.7299999999999969,,,358.6220699999976,14.120000000000005
2026-06-05 14:45:00+00:00,2026-06-05 16:45:00+02:00,2026-06-05,16,45,3,4,6,89.1,103.56,,2.2650000000000023,25.900000000000002,,,259.4397300000019,-14.460000000000008
2026-06-05 15:00:00+00:00,2026-06-05 17:00:00+02:00,2026-06-05,17,0,0,4,6,77.08,72.27,,-3.4150000000000063,-16.01,,,175.76310999999623,4.810000000000002
2026-06-05 15:15:00+00:00,2026-06-05 17:15:00+02:00,2026-06-05,17,15,1,4,6,99.99,91.2,,-8.295000000000002,-33.97,,,155.4525700000013,8.789999999999992
2026-06-05 15:30:00+00:00,2026-06-05 17:30:00+02:00,2026-06-05,17,30,2,4,6,117.26,114.7,,-5.020000000000003,-18.5,,,118.30767000000196,2.5600000000000023
2026-06-05 15:45:00+00:00,2026-06-05 17:45:00+02:00,2026-06-05,17,45,3,4,6,131.0,132.59,,-7.1699999999999875,-11.25,,,-56.848320000004605,-1.5900000000000034
2026-06-05 16:00:00+00:00,2026-06-05 18:00:00+02:00,2026-06-05,18,0,0,4,6,105.76,109.99,,-0.8750000000000071,-5.010000000000005,,,-271.57908999999927,-4.22999999999999
2026-06-05 16:15:00+00:00,2026-06-05 18:15:00+02:00,2026-06-05,18,15,1,4,6,124.9,125.0,,-7.704999999999991,-11.469999999999999,,,-337.2561399999977,-0.09999999999999432
2026-06-05 16:30:00+00:00,2026-06-05 18:30:00+02:00,2026-06-05,18,30,2,4,6,137.5,149.41,,-6.275000000000006,-9.25,,,-413.2649600000004,-11.909999999999997
2026-06-05 16:45:00+00:00,2026-06-05 18:45:00+02:00,2026-06-05,18,45,3,4,6,155.39,168.4,,-8.825000000000003,-13.190000000000012,,,-493.84619999999995,-13.01000000000002
2026-06-05 17:00:00+00:00,2026-06-05 19:00:00+02:00,2026-06-05,19,0,0,4,6,130.88,133.65,,-9.009999999999991,-15.009999999999991,,,-460.2855100000015,-2.7700000000000102
2026-06-05 17:15:00+00:00,2026-06-05 19:15:00+02:00,2026-06-05,19,15,1,4,6,144.08,144.3,,-9.0,-9.310000000000002,,,-311.64501999999993,-0.21999999999999886
2026-06-05 17:30:00+00:00,2026-06-05 19:30:00+02:00,2026-06-05,19,30,2,4,6,155.99,158.07,,-11.900000000000006,-2.289999999999992,,,-292.827870000001,-2.079999999999984
2026-06-05 17:45:00+00:00,2026-06-05 19:45:00+02:00,2026-06-05,19,45,3,4,6,167.39,172.54,,-4.784999999999997,0.4399999999999977,,,-580.2411199999915,-5.150000000000006
2026-06-05 18:00:00+00:00,2026-06-05 20:00:00+02:00,2026-06-05,20,0,0,4,6,155.09,164.88,,-6.27000000000001,-2.569999999999993,,,-740.8486600000033,-9.789999999999992
2026-06-05 18:15:00+00:00,2026-06-05 20:15:00+02:00,2026-06-05,20,15,1,4,6,164.25,197.6,,-5.310000000000002,5.930000000000007,,,-820.8472600000023,-33.349999999999994
2026-06-05 18:30:00+00:00,2026-06-05 20:30:00+02:00,2026-06-05,20,30,2,4,6,174.66,189.02,,-3.3599999999999994,1.5900000000000034,,,-775.7566299999962,-14.360000000000014
2026-06-05 18:45:00+00:00,2026-06-05 20:45:00+02:00,2026-06-05,20,45,3,4,6,181.39,190.01,,-17.89500000000001,-2.6199999999999903,,,-731.5436400000035,-8.620000000000005
2026-06-05 19:00:00+00:00,2026-06-05 21:00:00+02:00,2026-06-05,21,0,0,4,6,187.02,194.72,,-5.8799999999999955,-0.060000000000002274,,,-656.2445799999987,-7.699999999999989
2026-06-05 19:15:00+00:00,2026-06-05 21:15:00+02:00,2026-06-05,21,15,1,4,6,182.99,192.47,,-11.739999999999995,-1.1999999999999886,,,-561.751400000001,-9.47999999999999
2026-06-05 19:30:00+00:00,2026-06-05 21:30:00+02:00,2026-06-05,21,30,2,4,6,177.13,214.98,,-7.780000000000001,4.709999999999994,,,-457.7416799999992,-37.849999999999994
2026-06-05 19:45:00+00:00,2026-06-05 21:45:00+02:00,2026-06-05,21,45,3,4,6,171.66,180.34,,-12.125000000000007,4.900000000000006,,,-363.5520200000028,-8.680000000000007
2026-06-05 20:00:00+00:00,2026-06-05 22:00:00+02:00,2026-06-05,22,0,0,4,6,181.27,185.0,,-3.3200000000000074,3.769999999999996,,,-395.24766000000454,-3.7299999999999898
2026-06-05 20:15:00+00:00,2026-06-05 22:15:00+02:00,2026-06-05,22,15,1,4,6,170.87,170.99,,-1.5150000000000148,7.030000000000001,,,-232.67573999999877,-0.12000000000000455
2026-06-05 20:30:00+00:00,2026-06-05 22:30:00+02:00,2026-06-05,22,30,2,4,6,161.23,161.35,,-3.694999999999993,8.129999999999995,,,-213.08956000000035,-0.12000000000000455
2026-06-05 20:45:00+00:00,2026-06-05 22:45:00+02:00,2026-06-05,22,45,3,4,6,151.19,158.73,,-4.815000000000012,4.509999999999991,,,-232.50854000000254,-7.539999999999992
2026-06-05 21:00:00+00:00,2026-06-05 23:00:00+02:00,2026-06-05,23,0,0,4,6,165.1,157.39,,1.6999999999999886,5.359999999999999,,,-231.96767000000182,7.710000000000008
2026-06-05 21:15:00+00:00,2026-06-05 23:15:00+02:00,2026-06-05,23,15,1,4,6,154.37,153.92,,1.0300000000000011,8.459999999999994,,,-189.60561000000234,0.45000000000001705
2026-06-05 21:30:00+00:00,2026-06-05 23:30:00+02:00,2026-06-05,23,30,2,4,6,150.64,148.58,,-1.5450000000000017,-9.070000000000007,,,-131.73446999999942,2.059999999999974
2026-06-05 21:45:00+00:00,2026-06-05 23:45:00+02:00,2026-06-05,23,45,3,4,6,141.1,141.99,,-1.2100000000000009,-2.4599999999999937,,,-79.85793999999805,-0.8900000000000148
2026-06-05 22:00:00+00:00,2026-06-06 00:00:00+02:00,2026-06-06,0,0,0,5,6,146.53,164.04,,-6.179999999999978,30.059999999999988,-17.060000000000002,,493.1226000000024,-17.50999999999999
2026-06-05 22:15:00+00:00,2026-06-06 00:15:00+02:00,2026-06-06,0,15,1,5,6,139.47,151.18,,-0.22999999999998977,28.769999999999996,-9.819999999999993,,355.30834999999934,-11.710000000000008
2026-06-05 22:30:00+00:00,2026-06-06 00:30:00+02:00,2026-06-06,0,30,2,5,6,135.56,144.01,,-0.9399999999999977,26.760000000000005,-9.920000000000002,,99.25446999999986,-8.449999999999989
2026-06-05 22:45:00+00:00,2026-06-06 00:45:00+02:00,2026-06-06,0,45,3,5,6,131.36,133.74,,-1.1999999999999886,23.150000000000006,-10.86,,22.89760000000024,-2.3799999999999955
2026-06-05 23:00:00+00:00,2026-06-06 01:00:00+02:00,2026-06-06,1,0,0,5,6,136.57,139.9,,3.339999999999975,24.209999999999994,-11.709999999999994,,165.60431999999855,-3.3300000000000125
2026-06-05 23:15:00+00:00,2026-06-06 01:15:00+02:00,2026-06-06,1,15,1,5,6,134.41,136.51,,2.030000000000001,26.78,-8.689999999999984,,440.6646600000022,-2.0999999999999943
2026-06-05 23:30:00+00:00,2026-06-06 01:30:00+02:00,2026-06-06,1,30,2,5,6,131.91,134.8,,-1.519999999999996,31.019999999999996,-8.650000000000006,,326.6103000000003,-2.890000000000015
2026-06-05 23:45:00+00:00,2026-06-06 01:45:00+02:00,2026-06-06,1,45,3,5,6,130.21,149.0,,-3.010000000000005,28.909999999999997,-9.159999999999997,,496.74410999999964,-18.789999999999992
2026-06-06 00:00:00+00:00,2026-06-06 02:00:00+02:00,2026-06-06,2,0,0,5,6,131.07,140.4,,0.18000000000000682,31.86999999999999,-5.930000000000007,,367.8460899999991,-9.330000000000013
2026-06-06 00:15:00+00:00,2026-06-06 02:15:00+02:00,2026-06-06,2,15,1,5,6,128.91,136.2,,0.0800000000000125,25.689999999999998,-6.8700000000000045,,-40.847630000003846,-7.289999999999992
2026-06-06 00:30:00+00:00,2026-06-06 02:30:00+02:00,2026-06-06,2,30,2,5,6,129.18,151.02,,0.09000000000000341,19.909999999999997,-10.530000000000001,,-379.61221999999907,-21.840000000000003
2026-06-06 00:45:00+00:00,2026-06-06 02:45:00+02:00,2026-06-06,2,45,3,5,6,126.84,132.54,,0.4000000000000057,15.230000000000004,-12.069999999999993,,-477.7794599999979,-5.699999999999989
2026-06-06 01:00:00+00:00,2026-06-06 03:00:00+02:00,2026-06-06,3,0,0,5,6,117.89,130.01,,-1.3400000000000034,33.739999999999995,-9.700000000000003,,-338.2318899999991,-12.11999999999999
2026-06-06 01:15:00+00:00,2026-06-06 03:15:00+02:00,2026-06-06,3,15,1,5,6,116.01,132.38,,3.769999999999996,27.92,-8.569999999999993,,-408.6936799999967,-16.36999999999999
2026-06-06 01:30:00+00:00,2026-06-06 03:30:00+02:00,2026-06-06,3,30,2,5,6,114.75,147.53,,-1.0900000000000034,22.14,-7.109999999999999,,-322.6354399999982,-32.78
2026-06-06 01:45:00+00:00,2026-06-06 03:45:00+02:00,2026-06-06,3,45,3,5,6,113.49,130.07,,-1.5100000000000051,31.39,-6.010000000000005,,-350.0242100000032,-16.58
2026-06-06 02:00:00+00:00,2026-06-06 04:00:00+02:00,2026-06-06,4,0,0,5,6,130.26,129.47,,0.2599999999999909,24.349999999999994,-4.609999999999999,,-281.8257699999958,0.789999999999992
2026-06-06 02:15:00+00:00,2026-06-06 04:15:00+02:00,2026-06-06,4,15,1,5,6,131.5,132.64,,3.0800000000000125,19.17,-3.4399999999999977,,-223.9025399999955,-1.1399999999999864
2026-06-06 02:30:00+00:00,2026-06-06 04:30:00+02:00,2026-06-06,4,30,2,5,6,130.04,134.26,,0.09999999999999432,18.179999999999993,-2.3800000000000097,,-102.7578399999984,-4.219999999999999
2026-06-06 02:45:00+00:00,2026-06-06 04:45:00+02:00,2026-06-06,4,45,3,5,6,129.41,134.39,,-0.009999999999990905,14.440000000000012,-6.579999999999998,,-70.62234999999782,-4.97999999999999
2026-06-06 03:00:00+00:00,2026-06-06 05:00:00+02:00,2026-06-06,5,0,0,5,6,132.26,136.7,,1.2299999999999898,16.27000000000001,-3.8100000000000023,,-19.74648000000161,-4.439999999999998
2026-06-06 03:15:00+00:00,2026-06-06 05:15:00+02:00,2026-06-06,5,15,1,5,6,125.49,127.2,,1.2800000000000011,14.480000000000004,-2.8900000000000006,,9.041949999998906,-1.710000000000008
2026-06-06 03:30:00+00:00,2026-06-06 05:30:00+02:00,2026-06-06,5,30,2,5,6,124.13,132.43,,1.6099999999999994,17.459999999999994,-1.8700000000000045,,-38.37317999999868,-8.300000000000011
2026-06-06 03:45:00+00:00,2026-06-06 05:45:00+02:00,2026-06-06,5,45,3,5,6,117.03,132.1,,0.19999999999998863,16.539999999999992,-0.03999999999999204,,-120.56547999999748,-15.069999999999993
2026-06-06 04:00:00+00:00,2026-06-06 06:00:00+02:00,2026-06-06,6,0,0,5,6,117.52,139.8,,-0.8400000000000034,8.469999999999999,-0.8400000000000034,,127.29965000000084,-22.280000000000015
2026-06-06 04:15:00+00:00,2026-06-06 06:15:00+02:00,2026-06-06,6,15,1,5,6,112.43,133.8,,-5.109999999999999,8.39,-5.109999999999999,,115.8715499999962,-21.370000000000005
2026-06-06 04:30:00+00:00,2026-06-06 06:30:00+02:00,2026-06-06,6,30,2,5,6,107.08,130.32,,-0.5999999999999943,6.969999999999999,-5.890000000000001,,-13.207590000001801,-23.239999999999995
2026-06-06 04:45:00+00:00,2026-06-06 06:45:00+02:00,2026-06-06,6,45,3,5,6,98.09,108.25,,-4.530000000000001,8.039999999999992,-4.530000000000001,,156.9007399999973,-10.159999999999997
2026-06-06 05:00:00+00:00,2026-06-06 07:00:00+02:00,2026-06-06,7,0,0,5,6,113.03,122.79,,-0.1699999999999875,5.549999999999997,-2.1500000000000057,,203.96515999999974,-9.760000000000005
2026-06-06 05:15:00+00:00,2026-06-06 07:15:00+02:00,2026-06-06,7,15,1,5,6,98.17,122.12,,-2.0800000000000125,1.8300000000000125,3.469999999999999,,242.7427699999971,-23.950000000000003
2026-06-06 05:30:00+00:00,2026-06-06 07:30:00+02:00,2026-06-06,7,30,2,5,6,84.69,113.56,,-2.2299999999999898,8.060000000000002,-2.680000000000007,,192.89751999999862,-28.870000000000005
2026-06-06 05:45:00+00:00,2026-06-06 07:45:00+02:00,2026-06-06,7,45,3,5,6,74.21,76.8,,-2.280000000000001,2.9099999999999966,-6.3799999999999955,,330.14076000000205,-2.5900000000000034
2026-06-06 06:00:00+00:00,2026-06-06 08:00:00+02:00,2026-06-06,8,0,0,5,6,96.4,105.97,,-2.5,6.049999999999997,-0.29999999999999716,,573.5301499999987,-9.569999999999993
2026-06-06 06:15:00+00:00,2026-06-06 08:15:00+02:00,2026-06-06,8,15,1,5,6,83.3,103.4,,1.7999999999999972,2.069999999999993,2.5900000000000034,,548.6597500000025,-20.10000000000001
2026-06-06 06:30:00+00:00,2026-06-06 08:30:00+02:00,2026-06-06,8,30,2,5,6,63.97,84.6,,1.4200000000000017,6.670000000000002,6.939999999999998,,557.6659700000018,-20.629999999999995
2026-06-06 06:45:00+00:00,2026-06-06 08:45:00+02:00,2026-06-06,8,45,3,5,6,48.0,78.12,,-0.06999999999999318,10.939999999999998,-0.15000000000000568,,472.8125499999951,-30.120000000000005
2026-06-06 07:00:00+00:00,2026-06-06 09:00:00+02:00,2026-06-06,9,0,0,5,6,64.57,69.14,,-1.2900000000000063,6.710000000000008,-7.320000000000007,,294.72520000000077,-4.570000000000007
2026-06-06 07:15:00+00:00,2026-06-06 09:15:00+02:00,2026-06-06,9,15,1,5,6,43.5,72.0,,-7.439999999999998,12.010000000000005,-7.439999999999998,,168.8122000000003,-28.5
2026-06-06 07:30:00+00:00,2026-06-06 09:30:00+02:00,2026-06-06,9,30,2,5,6,37.22,56.9,,4.920000000000002,12.540000000000006,7.73,,171.7517799999987,-19.68
2026-06-06 07:45:00+00:00,2026-06-06 09:45:00+02:00,2026-06-06,9,45,3,5,6,8.48,40.7,,-3.200000000000003,7.3799999999999955,1.3899999999999988,,245.32875000000058,-32.22
2026-06-06 08:00:00+00:00,2026-06-06 10:00:00+02:00,2026-06-06,10,0,0,5,6,9.13,15.01,,-1.17,20.200000000000003,-1.8000000000000007,,57.31005000000005,-5.879999999999999
2026-06-06 08:15:00+00:00,2026-06-06 10:15:00+02:00,2026-06-06,10,15,1,5,6,1.92,18.43,,-1.6199999999999997,23.97,10.24,,57.15548999999737,-16.509999999999998
2026-06-06 08:30:00+00:00,2026-06-06 10:30:00+02:00,2026-06-06,10,30,2,5,6,0.86,25.0,,-2.05,1.8500000000000085,-2.05,,-1.750129999993078,-24.14
2026-06-06 08:45:00+00:00,2026-06-06 10:45:00+02:00,2026-06-06,10,45,3,5,6,-7.27,20.0,,-0.01,1.2900000000000063,5.7,,103.76193000000058,-27.27
2026-06-06 09:00:00+00:00,2026-06-06 11:00:00+02:00,2026-06-06,11,0,0,5,6,-2.45,5.01,,-4.029999999999987,2.969999999999999,-2.21,,123.80795999999827,-7.46
2026-06-06 09:15:00+00:00,2026-06-06 11:15:00+02:00,2026-06-06,11,15,1,5,6,-6.83,5.26,,-3.3299999999999996,35.550000000000004,-3.7,,51.639179999998305,-12.09
2026-06-06 09:30:00+00:00,2026-06-06 11:30:00+02:00,2026-06-06,11,30,2,5,6,-7.86,0.01,,0.8,26.239999999999995,0.8,,13.235389999994368,-7.87
2026-06-06 09:45:00+00:00,2026-06-06 11:45:00+02:00,2026-06-06,11,45,3,5,6,-10.82,0.0,,6.3,30.569999999999993,6.3,,118.81759000000602,-10.82
2026-06-06 10:00:00+00:00,2026-06-06 12:00:00+02:00,2026-06-06,12,0,0,5,6,-8.13,-17.87,,-4.31,26.779999999999994,-4.31,,253.25394000000233,9.74
2026-06-06 10:15:00+00:00,2026-06-06 12:15:00+02:00,2026-06-06,12,15,1,5,6,-5.16,-6.1,,2.799999999999997,12.369999999999997,4.050000000000001,,251.91955000000598,0.9399999999999995
2026-06-06 10:30:00+00:00,2026-06-06 12:30:00+02:00,2026-06-06,12,30,2,5,6,-4.29,-21.15,,3.35,9.670000000000002,3.35,,432.4822200000053,16.86
2026-06-06 10:45:00+00:00,2026-06-06 12:45:00+02:00,2026-06-06,12,45,3,5,6,-5.0,-6.17,,5.63,17.200000000000003,5.63,,330.24406000000454,1.17
2026-06-06 11:00:00+00:00,2026-06-06 13:00:00+02:00,2026-06-06,13,0,0,5,6,-7.3,-0.01,,1.769999999999996,16.58,1.0999999999999996,,190.97873999999138,-7.29
2026-06-06 11:15:00+00:00,2026-06-06 13:15:00+02:00,2026-06-06,13,15,1,5,6,-9.28,-0.02,,3.1199999999999997,18.549999999999997,4.93,,198.1056599999938,-9.26
2026-06-06 11:30:00+00:00,2026-06-06 13:30:00+02:00,2026-06-06,13,30,2,5,6,-8.05,-0.04,,0.0899999999999963,5.93,-5.17,,333.74517000000196,-8.010000000000002
2026-06-06 11:45:00+00:00,2026-06-06 13:45:00+02:00,2026-06-06,13,45,3,5,6,-5.67,-0.03,,5.0200000000000005,6.460000000000001,-4.58,,478.66653999999835,-5.64
2026-06-06 12:00:00+00:00,2026-06-06 14:00:00+02:00,2026-06-06,14,0,0,5,6,-9.16,-14.7,,4.12,4.490000000000002,-4.02,,243.50966999999218,5.539999999999999
2026-06-06 12:15:00+00:00,2026-06-06 14:15:00+02:00,2026-06-06,14,15,1,5,6,-7.5,0.0,,3.01,4.32,4.42,,399.247789999994,-7.5
2026-06-06 12:30:00+00:00,2026-06-06 14:30:00+02:00,2026-06-06,14,30,2,5,6,-5.38,0.03,,1.9000000000000004,13.649999999999999,1.9000000000000004,,528.7565499999982,-5.41
2026-06-06 12:45:00+00:00,2026-06-06 14:45:00+02:00,2026-06-06,14,45,3,5,6,-1.25,0.09,,-0.5100000000000051,3.5799999999999983,-4.91,,672.617029999994,-1.34
2026-06-06 13:00:00+00:00,2026-06-06 15:00:00+02:00,2026-06-06,15,0,0,5,6,-3.93,-15.75,,7.84,14.629999999999999,10.15,,803.7209799999982,11.82
2026-06-06 13:15:00+00:00,2026-06-06 15:15:00+02:00,2026-06-06,15,15,1,5,6,-1.55,-3.46,,2.530000000000001,8.54,4.57,,737.4800299999988,1.91
2026-06-06 13:30:00+00:00,2026-06-06 15:30:00+02:00,2026-06-06,15,30,2,5,6,0.03,8.94,,-2.519999999999996,0.8699999999999974,-2.0799999999999996,,667.110090000002,-8.91
2026-06-06 13:45:00+00:00,2026-06-06 15:45:00+02:00,2026-06-06,15,45,3,5,6,9.11,20.89,,2.1199999999999974,2.1199999999999974,-10.0,,597.4316099999924,-11.780000000000001
2026-06-06 14:00:00+00:00,2026-06-06 16:00:00+02:00,2026-06-06,16,0,0,5,6,5.35,12.21,,4.030000000000001,4.030000000000001,3.91,,519.2232199999999,-6.860000000000001
2026-06-06 14:15:00+00:00,2026-06-06 16:15:00+02:00,2026-06-06,16,15,1,5,6,36.23,38.16,,2.4200000000000017,2.4200000000000017,-0.44999999999999996,,450.4997599999988,-1.9299999999999997
2026-06-06 14:30:00+00:00,2026-06-06 16:30:00+02:00,2026-06-06,16,30,2,5,6,50.04,57.41,,-0.8200000000000003,14.120000000000005,-7.92,,358.6220699999976,-7.369999999999997
2026-06-06 14:45:00+00:00,2026-06-06 16:45:00+02:00,2026-06-06,16,45,3,5,6,68.84,71.39,,-0.5499999999999972,-14.460000000000008,5.080000000000002,,259.4397300000019,-2.549999999999997
2026-06-06 15:00:00+00:00,2026-06-06 17:00:00+02:00,2026-06-06,17,0,0,5,6,55.43,63.72,,-1.5500000000000114,4.810000000000002,8.06,,175.76310999999623,-8.29
2026-06-06 15:15:00+00:00,2026-06-06 17:15:00+02:00,2026-06-06,17,15,1,5,6,73.58,82.05,,-5.560000000000002,8.789999999999992,-3.3699999999999974,,155.4525700000013,-8.469999999999999
2026-06-06 15:30:00+00:00,2026-06-06 17:30:00+02:00,2026-06-06,17,30,2,5,6,95.58,99.69,,-3.1899999999999977,2.5600000000000023,-6.8500000000000085,,118.30767000000196,-4.109999999999999
2026-06-06 15:45:00+00:00,2026-06-06 17:45:00+02:00,2026-06-06,17,45,3,5,6,121.1,118.02,,-7.119999999999976,-1.5900000000000034,5.609999999999999,,-56.848320000004605,3.0799999999999983
2026-06-06 16:00:00+00:00,2026-06-06 18:00:00+02:00,2026-06-06,18,0,0,5,6,103.21,110.99,,-4.22999999999999,-4.22999999999999,-5.290000000000006,,-271.57908999999927,-7.780000000000001
2026-06-06 16:15:00+00:00,2026-06-06 18:15:00+02:00,2026-06-06,18,15,1,5,6,115.7,116.0,,-6.47999999999999,-0.09999999999999432,-8.929999999999993,,-337.2561399999977,-0.29999999999999716
2026-06-06 16:30:00+00:00,2026-06-06 18:30:00+02:00,2026-06-06,18,30,2,5,6,122.55,129.43,,-8.5,-11.909999999999997,-10.549999999999997,,-413.2649600000004,-6.88000000000001
2026-06-06 16:45:00+00:00,2026-06-06 18:45:00+02:00,2026-06-06,18,45,3,5,6,133.51,127.03,,-10.02000000000001,-13.01000000000002,-23.190000000000012,,-493.84619999999995,6.47999999999999
2026-06-06 17:00:00+00:00,2026-06-06 19:00:00+02:00,2026-06-06,19,0,0,5,6,123.99,122.95,,-8.209999999999994,-2.7700000000000102,-8.209999999999994,,-460.2855100000015,1.039999999999992
2026-06-06 17:15:00+00:00,2026-06-06 19:15:00+02:00,2026-06-06,19,15,1,5,6,131.57,135.01,,-8.990000000000009,-0.21999999999999886,-8.990000000000009,,-311.64501999999993,-3.4399999999999977
2026-06-06 17:30:00+00:00,2026-06-06 19:30:00+02:00,2026-06-06,19,30,2,5,6,138.67,151.5,,-8.689999999999998,-2.079999999999984,-17.930000000000007,,-165.38893000000098,-12.830000000000013
2026-06-06 17:45:00+00:00,2026-06-06 19:45:00+02:00,2026-06-06,19,45,3,5,6,144.56,147.53,,-5.150000000000006,-5.150000000000006,-31.930000000000007,,-33.722759999996924,-2.969999999999999
2026-06-06 18:00:00+00:00,2026-06-06 20:00:00+02:00,2026-06-06,20,0,0,5,6,145.1,153.97,,-6.670000000000016,-9.789999999999992,-19.220000000000027,,-41.3417300000001,-8.870000000000005
2026-06-06 18:15:00+00:00,2026-06-06 20:15:00+02:00,2026-06-06,20,15,1,5,6,145.1,160.0,,-7.810000000000002,-33.349999999999994,-2.8100000000000023,,-82.16193999999814,-14.900000000000006
2026-06-06 18:30:00+00:00,2026-06-06 20:30:00+02:00,2026-06-06,20,30,2,5,6,152.0,156.97,,-5.349999999999994,-14.360000000000014,-10.099999999999994,,-102.08019000000058,-4.969999999999999
2026-06-06 18:45:00+00:00,2026-06-06 20:45:00+02:00,2026-06-06,20,45,3,5,6,152.79,170.33,,-14.640000000000015,-8.620000000000005,-14.640000000000015,,-129.18878000000404,-17.54000000000002
2026-06-06 19:00:00+00:00,2026-06-06 21:00:00+02:00,2026-06-06,21,0,0,5,6,152.78,175.68,,-7.699999999999989,-7.699999999999989,-16.920000000000016,,-202.76265000000421,-22.900000000000006
2026-06-06 19:15:00+00:00,2026-06-06 21:15:00+02:00,2026-06-06,21,15,1,5,6,147.36,160.39,,-9.47999999999999,-9.47999999999999,-7.849999999999994,,-254.29651000000013,-13.029999999999973
2026-06-06 19:30:00+00:00,2026-06-06 21:30:00+02:00,2026-06-06,21,30,2,5,6,141.76,145.11,,-8.75,-37.849999999999994,-6.810000000000002,,-300.200710000001,-3.3500000000000227
2026-06-06 19:45:00+00:00,2026-06-06 21:45:00+02:00,2026-06-06,21,45,3,5,6,136.33,151.0,,-8.680000000000007,-8.680000000000007,-3.8700000000000045,,-346.60651000000144,-14.669999999999987
2026-06-06 20:00:00+00:00,2026-06-06 22:00:00+02:00,2026-06-06,22,0,0,5,6,140.9,154.6,,-3.6200000000000045,-3.7299999999999898,-3.9199999999999875,,-280.4658599999966,-13.699999999999989
2026-06-06 20:15:00+00:00,2026-06-06 22:15:00+02:00,2026-06-06,22,15,1,5,6,138.95,145.68,,-1.410000000000025,-0.12000000000000455,-0.21999999999999886,,-210.7560900000026,-6.730000000000018
