timestamp_utc,timestamp_local,date_local,hour_local,minute_local,quarter_hour_local,weekday_local,month_local,ida3_price_eur_mwh,da_price_eur_mwh,ida3_minus_da_spread_eur_mwh_lag_1d_same_local_qh,load_da_forecast_error_mw_rolling_mean_3d_same_local_qh,wind_onshore_forecast_da_mw,ida3_minus_da_spread_eur_mwh
2026-05-25 13:15:00+00:00,2026-05-25 15:15:00+02:00,2026-05-25,15,15,1,0,5,-9.05,-82.01,54.900000000000006,,1608.80648,72.96000000000001
2026-05-25 13:30:00+00:00,2026-05-25 15:30:00+02:00,2026-05-25,15,30,2,0,5,-4.03,-100.0,-0.6300000000000008,,1748.02402,95.97
2026-05-25 13:45:00+00:00,2026-05-25 15:45:00+02:00,2026-05-25,15,45,3,0,5,-5.0,-5.0,15.120000000000001,,1861.70649,0.0
2026-05-25 14:00:00+00:00,2026-05-25 16:00:00+02:00,2026-05-25,16,0,0,0,5,-6.55,-30.0,13.91,,1982.27009,23.45
2026-05-25 14:15:00+00:00,2026-05-25 16:15:00+02:00,2026-05-25,16,15,1,0,5,-1.34,-10.0,2.25,,2163.81975,8.66
2026-05-25 14:30:00+00:00,2026-05-25 16:30:00+02:00,2026-05-25,16,30,2,0,5,-0.08,-4.95,-2.13,,2337.35086,4.87
2026-05-25 14:45:00+00:00,2026-05-25 16:45:00+02:00,2026-05-25,16,45,3,0,5,1.99,-0.1,1.04,,2481.47482,2.09
2026-05-25 15:00:00+00:00,2026-05-25 17:00:00+02:00,2026-05-25,17,0,0,0,5,0.21,0.0,0.01,,2603.73097,0.21
2026-05-25 15:15:00+00:00,2026-05-25 17:15:00+02:00,2026-05-25,17,15,1,0,5,5.37,1.34,-26.62,,2688.44812,4.03
2026-05-25 15:30:00+00:00,2026-05-25 17:30:00+02:00,2026-05-25,17,30,2,0,5,27.99,15.01,-3.62,,2749.0982,12.979999999999999
2026-05-25 15:45:00+00:00,2026-05-25 17:45:00+02:00,2026-05-25,17,45,3,0,5,88.0,30.0,-11.27,,2814.71669,58.0
2026-05-25 16:00:00+00:00,2026-05-25 18:00:00+02:00,2026-05-25,18,0,0,0,5,78.56,62.52,17.38,,2869.54766,16.04
2026-05-25 16:15:00+00:00,2026-05-25 18:15:00+02:00,2026-05-25,18,15,1,0,5,107.78,105.58,-1.0899999999999892,,2891.25174,2.200000000000003
2026-05-25 16:30:00+00:00,2026-05-25 18:30:00+02:00,2026-05-25,18,30,2,0,5,136.01,140.97,-15.930000000000007,,2914.17095,-4.960000000000008
2026-05-25 16:45:00+00:00,2026-05-25 18:45:00+02:00,2026-05-25,18,45,3,0,5,146.83,157.76,-1.799999999999983,,2940.54944,-10.929999999999978
2026-05-25 17:00:00+00:00,2026-05-25 19:00:00+02:00,2026-05-25,19,0,0,0,5,132.73,124.99,5.259999999999991,,2965.61755,7.739999999999995
2026-05-25 17:15:00+00:00,2026-05-25 19:15:00+02:00,2026-05-25,19,15,1,0,5,145.25,142.68,0.4399999999999977,,3062.39788,2.569999999999993
2026-05-25 17:30:00+00:00,2026-05-25 19:30:00+02:00,2026-05-25,19,30,2,0,5,151.07,142.6,0.8300000000000125,,3156.29642,8.469999999999999
2026-05-25 17:45:00+00:00,2026-05-25 19:45:00+02:00,2026-05-25,19,45,3,0,5,168.12,179.1,-23.389999999999986,,3255.84174,-10.97999999999999
2026-05-25 18:00:00+00:00,2026-05-25 20:00:00+02:00,2026-05-25,20,0,0,0,5,157.77,154.32,-4.780000000000001,,3361.73188,3.450000000000017
2026-05-25 18:15:00+00:00,2026-05-25 20:15:00+02:00,2026-05-25,20,15,1,0,5,166.01,168.56,-6.4199999999999875,,3601.14434,-2.5500000000000114
2026-05-25 18:30:00+00:00,2026-05-25 20:30:00+02:00,2026-05-25,20,30,2,0,5,184.96,180.76,0.6200000000000045,,3834.81641,4.200000000000017
2026-05-25 18:45:00+00:00,2026-05-25 20:45:00+02:00,2026-05-25,20,45,3,0,5,189.83,176.6,-0.1799999999999784,,4058.24911,13.230000000000018
2026-05-25 19:00:00+00:00,2026-05-25 21:00:00+02:00,2026-05-25,21,0,0,0,5,181.11,189.4,-6.52000000000001,,4258.15892,-8.289999999999992
2026-05-25 19:15:00+00:00,2026-05-25 21:15:00+02:00,2026-05-25,21,15,1,0,5,173.28,176.68,-2.719999999999999,,4491.83217,-3.4000000000000057
2026-05-25 19:30:00+00:00,2026-05-25 21:30:00+02:00,2026-05-25,21,30,2,0,5,162.92,162.73,-2.0200000000000102,,4750.0677,0.18999999999999773
2026-05-25 19:45:00+00:00,2026-05-25 21:45:00+02:00,2026-05-25,21,45,3,0,5,156.72,169.48,-7.650000000000006,,5021.776,-12.759999999999991
2026-05-25 20:00:00+00:00,2026-05-25 22:00:00+02:00,2026-05-25,22,0,0,0,5,170.01,178.47,-0.4099999999999966,,5283.88065,-8.460000000000008
2026-05-25 20:15:00+00:00,2026-05-25 22:15:00+02:00,2026-05-25,22,15,1,0,5,159.79,165.0,5.050000000000011,,5445.84331,-5.210000000000008
2026-05-25 20:30:00+00:00,2026-05-25 22:30:00+02:00,2026-05-25,22,30,2,0,5,153.52,160.0,-0.7699999999999818,,5608.73913,-6.47999999999999
2026-05-25 20:45:00+00:00,2026-05-25 22:45:00+02:00,2026-05-25,22,45,3,0,5,144.68,167.26,-7.069999999999993,,5767.14877,-22.579999999999984
2026-05-25 21:00:00+00:00,2026-05-25 23:00:00+02:00,2026-05-25,23,0,0,0,5,144.43,149.1,-4.289999999999992,,5903.09559,-4.6699999999999875
2026-05-25 21:15:00+00:00,2026-05-25 23:15:00+02:00,2026-05-25,23,15,1,0,5,143.86,142.5,-1.3300000000000125,,5912.52033,1.3600000000000136
2026-05-25 21:30:00+00:00,2026-05-25 23:30:00+02:00,2026-05-25,23,30,2,0,5,138.73,140.99,0.4200000000000017,,5921.10745,-2.2600000000000193
2026-05-25 21:45:00+00:00,2026-05-25 23:45:00+02:00,2026-05-25,23,45,3,0,5,128.76,131.51,-2.239999999999995,,5926.86014,-2.75
2026-05-27 10:00:00+00:00,2026-05-27 12:00:00+02:00,2026-05-27,12,0,0,2,5,3.51,9.55,,,6534.97436,-6.040000000000001
2026-05-27 10:15:00+00:00,2026-05-27 12:15:00+02:00,2026-05-27,12,15,1,2,5,1.88,-0.74,,,6658.12339,2.62
2026-05-27 10:30:00+00:00,2026-05-27 12:30:00+02:00,2026-05-27,12,30,2,2,5,1.74,-1.84,,,6705.64927,3.58
2026-05-27 10:45:00+00:00,2026-05-27 12:45:00+02:00,2026-05-27,12,45,3,2,5,1.49,-6.76,,,6806.07773,8.25
2026-05-27 11:00:00+00:00,2026-05-27 13:00:00+02:00,2026-05-27,13,0,0,2,5,2.05,-1.17,,,6955.13382,3.2199999999999998
2026-05-27 11:15:00+00:00,2026-05-27 13:15:00+02:00,2026-05-27,13,15,1,2,5,1.96,-0.7,,,7167.39121,2.66
2026-05-27 11:30:00+00:00,2026-05-27 13:30:00+02:00,2026-05-27,13,30,2,2,5,4.39,-2.0,,,7413.03984,6.39
2026-05-27 11:45:00+00:00,2026-05-27 13:45:00+02:00,2026-05-27,13,45,3,2,5,3.61,-3.47,,,7709.60732,7.08
2026-05-27 12:00:00+00:00,2026-05-27 14:00:00+02:00,2026-05-27,14,0,0,2,5,2.01,-3.09,,,8068.39872,5.1
2026-05-27 12:15:00+00:00,2026-05-27 14:15:00+02:00,2026-05-27,14,15,1,2,5,1.99,-1.28,,,8396.37172,3.27
2026-05-27 12:30:00+00:00,2026-05-27 14:30:00+02:00,2026-05-27,14,30,2,2,5,1.99,-1.62,,,8687.49727,3.6100000000000003
2026-05-27 12:45:00+00:00,2026-05-27 14:45:00+02:00,2026-05-27,14,45,3,2,5,0.82,-1.77,,,9004.63265,2.59
2026-05-27 13:00:00+00:00,2026-05-27 15:00:00+02:00,2026-05-27,15,0,0,2,5,2.94,-1.8,,,9373.1993,4.74
2026-05-27 13:15:00+00:00,2026-05-27 15:15:00+02:00,2026-05-27,15,15,1,2,5,1.86,-2.02,,,9945.79691,3.88
2026-05-27 13:30:00+00:00,2026-05-27 15:30:00+02:00,2026-05-27,15,30,2,2,5,5.0,-1.9,,,10615.21629,6.9
2026-05-27 13:45:00+00:00,2026-05-27 15:45:00+02:00,2026-05-27,15,45,3,2,5,3.62,-1.09,,,11140.53884,4.71
2026-05-27 14:00:00+00:00,2026-05-27 16:00:00+02:00,2026-05-27,16,0,0,2,5,8.48,-1.88,,,11603.24816,10.36
2026-05-27 14:15:00+00:00,2026-05-27 16:15:00+02:00,2026-05-27,16,15,1,2,5,10.2,-0.91,,,12088.13072,11.11
2026-05-27 14:30:00+00:00,2026-05-27 16:30:00+02:00,2026-05-27,16,30,2,2,5,10.5,-0.01,,,12654.84929,10.51
2026-05-27 14:45:00+00:00,2026-05-27 16:45:00+02:00,2026-05-27,16,45,3,2,5,24.0,6.46,,,13301.69755,17.54
2026-05-27 15:00:00+00:00,2026-05-27 17:00:00+02:00,2026-05-27,17,0,0,2,5,31.57,2.0,,,14068.55087,29.57
2026-05-27 15:15:00+00:00,2026-05-27 17:15:00+02:00,2026-05-27,17,15,1,2,5,54.94,5.0,,,14575.35108,49.94
2026-05-27 15:30:00+00:00,2026-05-27 17:30:00+02:00,2026-05-27,17,30,2,2,5,69.79,43.39,,,14916.3277,26.400000000000006
2026-05-27 15:45:00+00:00,2026-05-27 17:45:00+02:00,2026-05-27,17,45,3,2,5,106.01,54.18,,,15063.74502,51.830000000000005
2026-05-27 16:00:00+00:00,2026-05-27 18:00:00+02:00,2026-05-27,18,0,0,2,5,91.65,38.62,,,15199.21687,53.03000000000001
2026-05-27 16:15:00+00:00,2026-05-27 18:15:00+02:00,2026-05-27,18,15,1,2,5,114.7,94.21,,,15205.48311,20.49000000000001
2026-05-27 16:30:00+00:00,2026-05-27 18:30:00+02:00,2026-05-27,18,30,2,2,5,138.56,121.37,,,15213.65839,17.189999999999998
2026-05-27 16:45:00+00:00,2026-05-27 18:45:00+02:00,2026-05-27,18,45,3,2,5,151.05,143.35,,,15220.93421,7.700000000000017
2026-05-27 17:00:00+00:00,2026-05-27 19:00:00+02:00,2026-05-27,19,0,0,2,5,136.52,113.08,,,15194.82618,23.440000000000012
2026-05-27 17:15:00+00:00,2026-05-27 19:15:00+02:00,2026-05-27,19,15,1,2,5,147.52,131.87,,,14968.87114,15.650000000000006
2026-05-27 17:30:00+00:00,2026-05-27 19:30:00+02:00,2026-05-27,19,30,2,2,5,156.0,150.0,,,14734.09616,6.0
2026-05-27 17:45:00+00:00,2026-05-27 19:45:00+02:00,2026-05-27,19,45,3,2,5,172.17,152.99,,,14491.41745,19.17999999999998
2026-05-27 18:00:00+00:00,2026-05-27 20:00:00+02:00,2026-05-27,20,0,0,2,5,159.28,157.39,,,14243.75719,1.8900000000000148
2026-05-27 18:15:00+00:00,2026-05-27 20:15:00+02:00,2026-05-27,20,15,1,2,5,161.4,162.41,,,14113.55902,-1.009999999999991
2026-05-27 18:30:00+00:00,2026-05-27 20:30:00+02:00,2026-05-27,20,30,2,2,5,178.3,164.87,,,13976.14572,13.430000000000007
2026-05-27 18:45:00+00:00,2026-05-27 20:45:00+02:00,2026-05-27,20,45,3,2,5,182.18,181.61,,,13821.57717,0.5699999999999932
2026-05-27 19:00:00+00:00,2026-05-27 21:00:00+02:00,2026-05-27,21,0,0,2,5,186.95,179.8,,,13654.28149,7.149999999999977
2026-05-27 19:15:00+00:00,2026-05-27 21:15:00+02:00,2026-05-27,21,15,1,2,5,171.67,165.8,,,13549.06901,5.869999999999976
2026-05-27 19:30:00+00:00,2026-05-27 21:30:00+02:00,2026-05-27,21,30,2,2,5,160.58,154.84,,,13470.77259,5.740000000000009
2026-05-27 19:45:00+00:00,2026-05-27 21:45:00+02:00,2026-05-27,21,45,3,2,5,153.68,164.99,,,13399.80554,-11.310000000000002
2026-05-27 20:00:00+00:00,2026-05-27 22:00:00+02:00,2026-05-27,22,0,0,2,5,161.48,155.38,,,13185.83992,6.099999999999994
2026-05-27 20:15:00+00:00,2026-05-27 22:15:00+02:00,2026-05-27,22,15,1,2,5,151.17,149.1,,,12944.82642,2.069999999999993
2026-05-27 20:30:00+00:00,2026-05-27 22:30:00+02:00,2026-05-27,22,30,2,2,5,146.21,141.5,,,12704.12044,4.710000000000008
2026-05-27 20:45:00+00:00,2026-05-27 22:45:00+02:00,2026-05-27,22,45,3,2,5,136.42,132.8,,,12456.60869,3.619999999999976
2026-05-27 21:00:00+00:00,2026-05-27 23:00:00+02:00,2026-05-27,23,0,0,2,5,145.87,143.6,,,12190.28358,2.2700000000000102
2026-05-27 21:15:00+00:00,2026-05-27 23:15:00+02:00,2026-05-27,23,15,1,2,5,137.01,136.6,,,11826.59469,0.4099999999999966
2026-05-27 21:30:00+00:00,2026-05-27 23:30:00+02:00,2026-05-27,23,30,2,2,5,133.8,130.27,,,11459.41351,3.530000000000001
2026-05-27 21:45:00+00:00,2026-05-27 23:45:00+02:00,2026-05-27,23,45,3,2,5,132.23,128.92,,,11090.48255,3.3100000000000023
2026-05-28 10:00:00+00:00,2026-05-28 12:00:00+02:00,2026-05-28,12,0,0,3,5,-4.16,0.03,-6.040000000000001,,669.58848,-4.19
2026-05-28 10:15:00+00:00,2026-05-28 12:15:00+02:00,2026-05-28,12,15,1,3,5,-5.82,0.0,2.62,,667.50255,-5.82
2026-05-28 10:30:00+00:00,2026-05-28 12:30:00+02:00,2026-05-28,12,30,2,3,5,-5.17,2.38,3.58,,669.4271,-7.55
2026-05-28 10:45:00+00:00,2026-05-28 12:45:00+02:00,2026-05-28,12,45,3,3,5,-5.82,2.09,8.25,,676.10422,-7.91
2026-05-28 11:00:00+00:00,2026-05-28 13:00:00+02:00,2026-05-28,13,0,0,3,5,-5.82,-1.27,3.2199999999999998,,684.77288,-4.550000000000001
2026-05-28 11:15:00+00:00,2026-05-28 13:15:00+02:00,2026-05-28,13,15,1,3,5,-6.01,-0.01,2.66,,705.50238,-6.0
2026-05-28 11:30:00+00:00,2026-05-28 13:30:00+02:00,2026-05-28,13,30,2,3,5,-5.82,1.82,6.39,,728.85009,-7.640000000000001
2026-05-28 11:45:00+00:00,2026-05-28 13:45:00+02:00,2026-05-28,13,45,3,3,5,-6.48,-0.03,7.08,,756.31391,-6.45
2026-05-28 12:00:00+00:00,2026-05-28 14:00:00+02:00,2026-05-28,14,0,0,3,5,-5.45,-0.02,5.1,,790.08745,-5.430000000000001
2026-05-28 12:15:00+00:00,2026-05-28 14:15:00+02:00,2026-05-28,14,15,1,3,5,-3.27,1.07,3.27,,837.12523,-4.34
2026-05-28 12:30:00+00:00,2026-05-28 14:30:00+02:00,2026-05-28,14,30,2,3,5,-3.99,-0.18,3.6100000000000003,,892.41299,-3.81
2026-05-28 12:45:00+00:00,2026-05-28 14:45:00+02:00,2026-05-28,14,45,3,3,5,-2.0,0.25,2.59,,962.74613,-2.25
2026-05-28 13:00:00+00:00,2026-05-28 15:00:00+02:00,2026-05-28,15,0,0,3,5,-4.97,-1.71,4.74,,1042.08629,-3.26
2026-05-28 13:15:00+00:00,2026-05-28 15:15:00+02:00,2026-05-28,15,15,1,3,5,-1.89,0.01,3.88,,1120.65111,-1.9
2026-05-28 13:30:00+00:00,2026-05-28 15:30:00+02:00,2026-05-28,15,30,2,3,5,5.84,0.84,6.9,,1185.34179,5.0
2026-05-28 13:45:00+00:00,2026-05-28 15:45:00+02:00,2026-05-28,15,45,3,3,5,9.17,4.34,4.71,,1244.36798,4.83
2026-05-28 14:00:00+00:00,2026-05-28 16:00:00+02:00,2026-05-28,16,0,0,3,5,13.6,26.42,10.36,,1295.22208,-12.820000000000002
2026-05-28 14:15:00+00:00,2026-05-28 16:15:00+02:00,2026-05-28,16,15,1,3,5,18.44,10.0,11.11,,1339.27106,8.440000000000001
2026-05-28 14:30:00+00:00,2026-05-28 16:30:00+02:00,2026-05-28,16,30,2,3,5,48.22,52.31,10.51,,1378.5204,-4.090000000000003
2026-05-28 14:45:00+00:00,2026-05-28 16:45:00+02:00,2026-05-28,16,45,3,3,5,87.66,60.01,17.54,,1412.50113,27.65
2026-05-28 15:00:00+00:00,2026-05-28 17:00:00+02:00,2026-05-28,17,0,0,3,5,75.5,65.43,29.57,,1445.83,10.069999999999993
2026-05-28 15:15:00+00:00,2026-05-28 17:15:00+02:00,2026-05-28,17,15,1,3,5,92.46,92.56,49.94,,1461.1987,-0.10000000000000853
2026-05-28 15:30:00+00:00,2026-05-28 17:30:00+02:00,2026-05-28,17,30,2,3,5,108.0,114.99,26.400000000000006,,1479.08174,-6.989999999999995
2026-05-28 15:45:00+00:00,2026-05-28 17:45:00+02:00,2026-05-28,17,45,3,3,5,124.04,143.02,51.830000000000005,,1493.90342,-18.980000000000004
2026-05-28 16:00:00+00:00,2026-05-28 18:00:00+02:00,2026-05-28,18,0,0,3,5,105.28,110.33,53.03000000000001,,1510.51354,-5.049999999999997
2026-05-28 16:15:00+00:00,2026-05-28 18:15:00+02:00,2026-05-28,18,15,1,3,5,120.0,131.36,20.49000000000001,,1509.30923,-11.360000000000014
2026-05-28 16:30:00+00:00,2026-05-28 18:30:00+02:00,2026-05-28,18,30,2,3,5,138.73,147.28,17.189999999999998,,1507.47728,-8.550000000000011
2026-05-28 16:45:00+00:00,2026-05-28 18:45:00+02:00,2026-05-28,18,45,3,3,5,163.73,165.3,7.700000000000017,,1505.38715,-1.5700000000000216
2026-05-28 17:00:00+00:00,2026-05-28 19:00:00+02:00,2026-05-28,19,0,0,3,5,148.63,154.47,23.440000000000012,,1497.80093,-5.840000000000003
2026-05-28 17:15:00+00:00,2026-05-28 19:15:00+02:00,2026-05-28,19,15,1,3,5,171.25,173.31,15.650000000000006,,1526.71846,-2.0600000000000023
2026-05-28 17:30:00+00:00,2026-05-28 19:30:00+02:00,2026-05-28,19,30,2,3,5,205.89,204.14,6.0,,1552.62577,1.75
2026-05-28 17:45:00+00:00,2026-05-28 19:45:00+02:00,2026-05-28,19,45,3,3,5,258.0,340.83,19.17999999999998,,1580.73569,-82.82999999999998
2026-05-28 18:00:00+00:00,2026-05-28 20:00:00+02:00,2026-05-28,20,0,0,3,5,244.12,256.44,1.8900000000000148,,1611.3295,-12.319999999999993
2026-05-28 18:15:00+00:00,2026-05-28 20:15:00+02:00,2026-05-28,20,15,1,3,5,293.85,298.32,-1.009999999999991,,1725.48842,-4.46999999999997
2026-05-28 18:30:00+00:00,2026-05-28 20:30:00+02:00,2026-05-28,20,30,2,3,5,345.0,468.31,13.430000000000007,,1831.62917,-123.31
2026-05-28 18:45:00+00:00,2026-05-28 20:45:00+02:00,2026-05-28,20,45,3,3,5,373.24,340.09,0.5699999999999932,,1920.63355,33.150000000000034
2026-05-28 19:00:00+00:00,2026-05-28 21:00:00+02:00,2026-05-28,21,0,0,3,5,360.97,302.17,7.149999999999977,,1965.60535,58.80000000000001
2026-05-28 19:15:00+00:00,2026-05-28 21:15:00+02:00,2026-05-28,21,15,1,3,5,352.04,275.98,5.869999999999976,,2000.00527,76.06
2026-05-28 19:30:00+00:00,2026-05-28 21:30:00+02:00,2026-05-28,21,30,2,3,5,283.7,361.81,5.740000000000009,,2051.39046,-78.11000000000001
2026-05-28 19:45:00+00:00,2026-05-28 21:45:00+02:00,2026-05-28,21,45,3,3,5,204.09,244.12,-11.310000000000002,,2111.30727,-40.03
2026-05-28 20:00:00+00:00,2026-05-28 22:00:00+02:00,2026-05-28,22,0,0,3,5,242.54,215.17,6.099999999999994,,2178.21515,27.370000000000005
2026-05-28 20:15:00+00:00,2026-05-28 22:15:00+02:00,2026-05-28,22,15,1,3,5,204.85,217.18,2.069999999999993,,2184.334,-12.330000000000013
2026-05-28 20:30:00+00:00,2026-05-28 22:30:00+02:00,2026-05-28,22,30,2,3,5,180.12,190.0,4.710000000000008,,2192.37873,-9.879999999999995
2026-05-28 20:45:00+00:00,2026-05-28 22:45:00+02:00,2026-05-28,22,45,3,3,5,161.3,185.0,3.619999999999976,,2195.5063,-23.69999999999999
2026-05-28 21:00:00+00:00,2026-05-28 23:00:00+02:00,2026-05-28,23,0,0,3,5,172.1,170.0,2.2700000000000102,,2197.80536,2.0999999999999943
2026-05-28 21:15:00+00:00,2026-05-28 23:15:00+02:00,2026-05-28,23,15,1,3,5,162.36,165.0,0.4099999999999966,,2192.66653,-2.6399999999999864
2026-05-28 21:30:00+00:00,2026-05-28 23:30:00+02:00,2026-05-28,23,30,2,3,5,151.84,155.42,3.530000000000001,,2186.36091,-3.579999999999984
2026-05-28 21:45:00+00:00,2026-05-28 23:45:00+02:00,2026-05-28,23,45,3,3,5,148.0,143.88,3.3100000000000023,,2182.18807,4.1200000000000045
2026-05-31 10:00:00+00:00,2026-05-31 12:00:00+02:00,2026-05-31,12,0,0,6,5,24.19,10.43,,,2686.18118,13.760000000000002
2026-05-31 10:15:00+00:00,2026-05-31 12:15:00+02:00,2026-05-31,12,15,1,6,5,24.0,1.8,,,2832.14234,22.2
2026-05-31 10:30:00+00:00,2026-05-31 12:30:00+02:00,2026-05-31,12,30,2,6,5,24.85,-0.01,,,2973.92509,24.860000000000003
2026-05-31 10:45:00+00:00,2026-05-31 12:45:00+02:00,2026-05-31,12,45,3,6,5,24.5,-4.11,,,3125.87345,28.61
2026-05-31 11:00:00+00:00,2026-05-31 13:00:00+02:00,2026-05-31,13,0,0,6,5,24.0,-0.03,,,3273.4503,24.03
2026-05-31 11:15:00+00:00,2026-05-31 13:15:00+02:00,2026-05-31,13,15,1,6,5,23.1,0.73,,,3423.34715,22.37
2026-05-31 11:30:00+00:00,2026-05-31 13:30:00+02:00,2026-05-31,13,30,2,6,5,23.0,3.03,,,3572.30008,19.97
2026-05-31 11:45:00+00:00,2026-05-31 13:45:00+02:00,2026-05-31,13,45,3,6,5,22.02,3.07,,,3715.07413,18.95
2026-05-31 12:00:00+00:00,2026-05-31 14:00:00+02:00,2026-05-31,14,0,0,6,5,20.69,-4.11,,,3903.86591,24.8
2026-05-31 12:15:00+00:00,2026-05-31 14:15:00+02:00,2026-05-31,14,15,1,6,5,21.81,1.7,,,4116.2685,20.11
2026-05-31 12:30:00+00:00,2026-05-31 14:30:00+02:00,2026-05-31,14,30,2,6,5,20.08,3.67,,,4336.84835,16.409999999999997
2026-05-31 12:45:00+00:00,2026-05-31 14:45:00+02:00,2026-05-31,14,45,3,6,5,19.99,6.9,,,4563.73212,13.089999999999998
2026-05-31 13:00:00+00:00,2026-05-31 15:00:00+02:00,2026-05-31,15,0,0,6,5,20.99,-7.79,,,4787.66038,28.779999999999998
2026-05-31 13:15:00+00:00,2026-05-31 15:15:00+02:00,2026-05-31,15,15,1,6,5,20.12,2.4,,,5059.26625,17.720000000000002
2026-05-31 13:30:00+00:00,2026-05-31 15:30:00+02:00,2026-05-31,15,30,2,6,5,21.01,8.9,,,5375.1645,12.110000000000001
2026-05-31 13:45:00+00:00,2026-05-31 15:45:00+02:00,2026-05-31,15,45,3,6,5,30.0,12.75,,,5722.72297,17.25
2026-05-31 14:00:00+00:00,2026-05-31 16:00:00+02:00,2026-05-31,16,0,0,6,5,27.01,-0.23,,,6123.29075,27.240000000000002
2026-05-31 14:15:00+00:00,2026-05-31 16:15:00+02:00,2026-05-31,16,15,1,6,5,51.54,28.1,,,6587.79263,23.439999999999998
2026-05-31 14:30:00+00:00,2026-05-31 16:30:00+02:00,2026-05-31,16,30,2,6,5,78.94,63.88,,,6927.74406,15.059999999999995
2026-05-31 14:45:00+00:00,2026-05-31 16:45:00+02:00,2026-05-31,16,45,3,6,5,93.2,38.56,,,7197.56472,54.64
2026-05-31 15:00:00+00:00,2026-05-31 17:00:00+02:00,2026-05-31,17,0,0,6,5,79.12,65.94,,,7460.8499,13.180000000000007
2026-05-31 15:15:00+00:00,2026-05-31 17:15:00+02:00,2026-05-31,17,15,1,6,5,94.99,89.41,,,7655.44524,5.579999999999998
2026-05-31 15:30:00+00:00,2026-05-31 17:30:00+02:00,2026-05-31,17,30,2,6,5,112.99,104.0,,,7837.35337,8.989999999999995
2026-05-31 15:45:00+00:00,2026-05-31 17:45:00+02:00,2026-05-31,17,45,3,6,5,124.23,120.57,,,8015.42957,3.660000000000011
2026-05-31 16:00:00+00:00,2026-05-31 18:00:00+02:00,2026-05-31,18,0,0,6,5,109.99,92.1,,,8185.14264,17.89
2026-05-31 16:15:00+00:00,2026-05-31 18:15:00+02:00,2026-05-31,18,15,1,6,5,120.79,119.02,,,8232.22974,1.7700000000000102
2026-05-31 16:30:00+00:00,2026-05-31 18:30:00+02:00,2026-05-31,18,30,2,6,5,132.6,136.47,,,8273.27889,-3.8700000000000045
2026-05-31 16:45:00+00:00,2026-05-31 18:45:00+02:00,2026-05-31,18,45,3,6,5,143.49,149.57,,,8304.91162,-6.079999999999984
2026-05-31 17:00:00+00:00,2026-05-31 19:00:00+02:00,2026-05-31,19,0,0,6,5,132.21,131.77,,,8327.23875,0.4399999999999977
2026-05-31 17:15:00+00:00,2026-05-31 19:15:00+02:00,2026-05-31,19,15,1,6,5,136.99,137.98,,,8289.01472,-0.9899999999999807
2026-05-31 17:30:00+00:00,2026-05-31 19:30:00+02:00,2026-05-31,19,30,2,6,5,144.71,160.81,,,8255.13556,-16.099999999999994
2026-05-31 17:45:00+00:00,2026-05-31 19:45:00+02:00,2026-05-31,19,45,3,6,5,148.01,150.51,,,8227.1468,-2.5
2026-05-31 18:00:00+00:00,2026-05-31 20:00:00+02:00,2026-05-31,20,0,0,6,5,138.99,144.07,,,8201.29849,-5.079999999999984
2026-05-31 18:15:00+00:00,2026-05-31 20:15:00+02:00,2026-05-31,20,15,1,6,5,142.36,147.98,,,8230.28073,-5.619999999999976
2026-05-31 18:30:00+00:00,2026-05-31 20:30:00+02:00,2026-05-31,20,30,2,6,5,147.98,157.35,,,8261.53597,-9.370000000000005
2026-05-31 18:45:00+00:00,2026-05-31 20:45:00+02:00,2026-05-31,20,45,3,6,5,150.67,179.6,,,8290.9088,-28.930000000000007
2026-05-31 19:00:00+00:00,2026-05-31 21:00:00+02:00,2026-05-31,21,0,0,6,5,150.99,158.51,,,8320.06469,-7.519999999999982
2026-05-31 19:15:00+00:00,2026-05-31 21:15:00+02:00,2026-05-31,21,15,1,6,5,150.0,178.84,,,8343.73201,-28.840000000000003
2026-05-31 19:30:00+00:00,2026-05-31 21:30:00+02:00,2026-05-31,21,30,2,6,5,146.98,167.4,,,8365.36812,-20.420000000000016
2026-05-31 19:45:00+00:00,2026-05-31 21:45:00+02:00,2026-05-31,21,45,3,6,5,147.77,154.8,,,8386.80733,-7.030000000000001
2026-05-31 20:00:00+00:00,2026-05-31 22:00:00+02:00,2026-05-31,22,0,0,6,5,157.76,162.16,,,8334.8294,-4.400000000000006
2026-05-31 20:15:00+00:00,2026-05-31 22:15:00+02:00,2026-05-31,22,15,1,6,5,152.22,154.86,,,8333.49622,-2.640000000000015
2026-05-31 20:30:00+00:00,2026-05-31 22:30:00+02:00,2026-05-31,22,30,2,6,5,149.67,150.94,,,8330.34226,-1.2700000000000102
2026-05-31 20:45:00+00:00,2026-05-31 22:45:00+02:00,2026-05-31,22,45,3,6,5,140.35,144.55,,,8327.59015,-4.200000000000017
2026-05-31 21:00:00+00:00,2026-05-31 23:00:00+02:00,2026-05-31,23,0,0,6,5,150.0,151.52,,,8293.33144,-1.5200000000000102
2026-05-31 21:15:00+00:00,2026-05-31 23:15:00+02:00,2026-05-31,23,15,1,6,5,143.98,146.95,,,8219.45075,-2.969999999999999
2026-05-31 21:30:00+00:00,2026-05-31 23:30:00+02:00,2026-05-31,23,30,2,6,5,143.94,142.99,,,8139.51903,0.9499999999999886
2026-05-31 21:45:00+00:00,2026-05-31 23:45:00+02:00,2026-05-31,23,45,3,6,5,134.22,139.93,,,8054.65406,-5.710000000000008
