timestamp_utc,timestamp_local,date_local,hour_local,minute_local,quarter_hour_local,weekday_local,month_local,ida3_minus_da_spread_eur_mwh,da_price_eur_mwh,wind_offshore_forecast_da_mw,residual_load_forecast_id_approx_mw,month_sin,month_cos,wind_onshore_forecast_id_mw,ida3_price_eur_mwh
2026-05-28 15:45:00+00:00,2026-05-28 17:45:00+02:00,2026-05-28,17,45,3,3,5,-18.980000000000004,143.02,437.34,26078.72636,0.8660254037844387,-0.4999999999999998,1608.84071,124.04
2026-05-28 16:00:00+00:00,2026-05-28 18:00:00+02:00,2026-05-28,18,0,0,3,5,-5.049999999999997,110.33,437.0,29558.822025999998,0.8660254037844387,-0.4999999999999998,1609.50992,105.28
2026-05-28 16:15:00+00:00,2026-05-28 18:15:00+02:00,2026-05-28,18,15,1,3,5,-11.360000000000014,131.36,438.11,32891.286206,0.8660254037844387,-0.4999999999999998,1594.55396,120.0
2026-05-28 16:30:00+00:00,2026-05-28 18:30:00+02:00,2026-05-28,18,30,2,3,5,-8.550000000000011,147.28,442.92,36108.461831,0.8660254037844387,-0.4999999999999998,1581.4581,138.73
2026-05-28 16:45:00+00:00,2026-05-28 18:45:00+02:00,2026-05-28,18,45,3,3,5,-1.5700000000000216,165.3,440.83,39275.4268,0.8660254037844387,-0.4999999999999998,1568.93397,163.73
2026-05-28 17:00:00+00:00,2026-05-28 19:00:00+02:00,2026-05-28,19,0,0,3,5,-5.840000000000003,154.47,446.72,42139.307176999995,0.8660254037844387,-0.4999999999999998,1556.87604,148.63
2026-05-28 17:15:00+00:00,2026-05-28 19:15:00+02:00,2026-05-28,19,15,1,3,5,-2.0600000000000023,173.31,449.41,44406.73078500001,0.8660254037844387,-0.4999999999999998,1594.95111,171.25
2026-05-28 17:30:00+00:00,2026-05-28 19:30:00+02:00,2026-05-28,19,30,2,3,5,1.75,204.14,458.13,46195.538625,0.8660254037844387,-0.4999999999999998,1626.83964,205.89
2026-05-28 17:45:00+00:00,2026-05-28 19:45:00+02:00,2026-05-28,19,45,3,3,5,-82.82999999999998,340.83,468.85,47776.935421,0.8660254037844387,-0.4999999999999998,1662.63734,258.0
2026-05-28 18:00:00+00:00,2026-05-28 20:00:00+02:00,2026-05-28,20,0,0,3,5,-12.319999999999993,256.44,481.13,48657.191859,0.8660254037844387,-0.4999999999999998,1697.36337,244.12
2026-05-28 18:15:00+00:00,2026-05-28 20:15:00+02:00,2026-05-28,20,15,1,3,5,-4.46999999999997,298.32,495.62,49298.825342,0.8660254037844387,-0.4999999999999998,1827.36317,293.85
2026-05-28 18:30:00+00:00,2026-05-28 20:30:00+02:00,2026-05-28,20,30,2,3,5,-123.31,468.31,505.17,49640.880831999995,0.8660254037844387,-0.4999999999999998,1946.38825,345.0
2026-05-28 18:45:00+00:00,2026-05-28 20:45:00+02:00,2026-05-28,20,45,3,3,5,33.150000000000034,340.09,517.68,49872.472648,0.8660254037844387,-0.4999999999999998,2043.67596,373.24
2026-05-28 19:00:00+00:00,2026-05-28 21:00:00+02:00,2026-05-28,21,0,0,3,5,58.80000000000001,302.17,536.69,49909.180487,0.8660254037844387,-0.4999999999999998,2095.29418,360.97
2026-05-28 19:15:00+00:00,2026-05-28 21:15:00+02:00,2026-05-28,21,15,1,3,5,76.06,275.98,545.89,49719.59062,0.8660254037844387,-0.4999999999999998,2134.27475,352.04
2026-05-28 19:30:00+00:00,2026-05-28 21:30:00+02:00,2026-05-28,21,30,2,3,5,-78.11000000000001,361.81,557.23,48946.358203,0.8660254037844387,-0.4999999999999998,2191.82237,283.7
2026-05-28 19:45:00+00:00,2026-05-28 21:45:00+02:00,2026-05-28,21,45,3,3,5,-40.03,244.12,569.53,48211.281625999996,0.8660254037844387,-0.4999999999999998,2256.88022,204.09
2026-05-28 20:00:00+00:00,2026-05-28 22:00:00+02:00,2026-05-28,22,0,0,3,5,27.370000000000005,215.17,586.51,47429.079556,0.8660254037844387,-0.4999999999999998,2317.80464,242.54
2026-05-28 20:15:00+00:00,2026-05-28 22:15:00+02:00,2026-05-28,22,15,1,3,5,-12.330000000000013,217.18,606.6,46595.004645999994,0.8660254037844387,-0.4999999999999998,2307.60186,204.85
2026-05-28 20:30:00+00:00,2026-05-28 22:30:00+02:00,2026-05-28,22,30,2,3,5,-9.879999999999995,190.0,626.78,45921.838256,0.8660254037844387,-0.4999999999999998,2293.61419,180.12
2026-05-28 20:45:00+00:00,2026-05-28 22:45:00+02:00,2026-05-28,22,45,3,3,5,-23.69999999999999,185.0,646.11,45287.131488,0.8660254037844387,-0.4999999999999998,2278.74288,161.3
2026-05-28 21:00:00+00:00,2026-05-28 23:00:00+02:00,2026-05-28,23,0,0,3,5,2.0999999999999943,170.0,674.08,44315.380816,0.8660254037844387,-0.4999999999999998,2258.91136,172.1
2026-05-28 21:15:00+00:00,2026-05-28 23:15:00+02:00,2026-05-28,23,15,1,3,5,-2.6399999999999864,165.0,713.16,43634.058882000005,0.8660254037844387,-0.4999999999999998,2239.89094,162.36
2026-05-28 21:30:00+00:00,2026-05-28 23:30:00+02:00,2026-05-28,23,30,2,3,5,-3.579999999999984,155.42,759.84,43040.362045999995,0.8660254037844387,-0.4999999999999998,2222.17876,151.84
2026-05-28 21:45:00+00:00,2026-05-28 23:45:00+02:00,2026-05-28,23,45,3,3,5,4.1200000000000045,143.88,806.81,42497.295684000004,0.8660254037844387,-0.4999999999999998,2203.78632,148.0
2026-05-31 10:00:00+00:00,2026-05-31 12:00:00+02:00,2026-05-31,12,0,0,6,5,13.760000000000002,10.43,57.44,9279.899264999993,0.8660254037844387,-0.4999999999999998,3356.85359,24.19
2026-05-31 10:15:00+00:00,2026-05-31 12:15:00+02:00,2026-05-31,12,15,1,6,5,22.2,1.8,55.92,8686.918237000005,0.8660254037844387,-0.4999999999999998,3637.99328,24.0
2026-05-31 10:30:00+00:00,2026-05-31 12:30:00+02:00,2026-05-31,12,30,2,6,5,24.860000000000003,-0.01,56.59,8633.100313000003,0.8660254037844387,-0.4999999999999998,3906.9448,24.85
2026-05-31 10:45:00+00:00,2026-05-31 12:45:00+02:00,2026-05-31,12,45,3,6,5,28.61,-4.11,54.36,8457.970139999998,0.8660254037844387,-0.4999999999999998,4172.2157,24.5
2026-05-31 11:00:00+00:00,2026-05-31 13:00:00+02:00,2026-05-31,13,0,0,6,5,24.03,-0.03,54.12,8142.955477000003,0.8660254037844387,-0.4999999999999998,4460.50094,24.0
2026-05-31 11:15:00+00:00,2026-05-31 13:15:00+02:00,2026-05-31,13,15,1,6,5,22.37,0.73,52.93,8578.392635999997,0.8660254037844387,-0.4999999999999998,4717.34311,23.1
2026-05-31 11:30:00+00:00,2026-05-31 13:30:00+02:00,2026-05-31,13,30,2,6,5,19.97,3.03,53.77,8477.290877,0.8660254037844387,-0.4999999999999998,4962.21499,23.0
2026-05-31 11:45:00+00:00,2026-05-31 13:45:00+02:00,2026-05-31,13,45,3,6,5,18.95,3.07,53.59,8184.040188999999,0.8660254037844387,-0.4999999999999998,5179.36977,22.02
2026-05-31 12:00:00+00:00,2026-05-31 14:00:00+02:00,2026-05-31,14,0,0,6,5,24.8,-4.11,52.09,7505.9426130000065,0.8660254037844387,-0.4999999999999998,5276.87647,20.69
2026-05-31 12:15:00+00:00,2026-05-31 14:15:00+02:00,2026-05-31,14,15,1,6,5,20.11,1.7,51.21,7389.237431000001,0.8660254037844387,-0.4999999999999998,5481.29975,21.81
2026-05-31 12:30:00+00:00,2026-05-31 14:30:00+02:00,2026-05-31,14,30,2,6,5,16.409999999999997,3.67,50.28,7799.499894000008,0.8660254037844387,-0.4999999999999998,5682.85492,20.08
2026-05-31 12:45:00+00:00,2026-05-31 14:45:00+02:00,2026-05-31,14,45,3,6,5,13.089999999999998,6.9,49.25,8019.2292730000045,0.8660254037844387,-0.4999999999999998,5880.91079,19.99
2026-05-31 13:00:00+00:00,2026-05-31 15:00:00+02:00,2026-05-31,15,0,0,6,5,28.779999999999998,-7.79,49.18,8813.252454000001,0.8660254037844387,-0.4999999999999998,6090.34724,20.99
2026-05-31 13:15:00+00:00,2026-05-31 15:15:00+02:00,2026-05-31,15,15,1,6,5,17.720000000000002,2.4,48.25,9400.638347,0.8660254037844387,-0.4999999999999998,6287.02172,20.12
2026-05-31 13:30:00+00:00,2026-05-31 15:30:00+02:00,2026-05-31,15,30,2,6,5,12.110000000000001,8.9,49.37,9752.465580000004,0.8660254037844387,-0.4999999999999998,6545.44549,21.01
2026-05-31 13:45:00+00:00,2026-05-31 15:45:00+02:00,2026-05-31,15,45,3,6,5,17.25,12.75,49.52,10690.961927999997,0.8660254037844387,-0.4999999999999998,6836.39111,30.0
2026-05-31 14:00:00+00:00,2026-05-31 16:00:00+02:00,2026-05-31,16,0,0,6,5,27.240000000000002,-0.23,52.23,12333.19367,0.8660254037844387,-0.4999999999999998,7192.34084,27.01
2026-05-31 14:15:00+00:00,2026-05-31 16:15:00+02:00,2026-05-31,16,15,1,6,5,23.439999999999998,28.1,55.86,13589.250907000001,0.8660254037844387,-0.4999999999999998,7638.15851,51.54
2026-05-31 14:30:00+00:00,2026-05-31 16:30:00+02:00,2026-05-31,16,30,2,6,5,15.059999999999995,63.88,55.49,14883.420319999997,0.8660254037844387,-0.4999999999999998,7939.46621,78.94
2026-05-31 14:45:00+00:00,2026-05-31 16:45:00+02:00,2026-05-31,16,45,3,6,5,54.64,38.56,59.16,16623.535646,0.8660254037844387,-0.4999999999999998,8149.748,93.2
2026-05-31 15:00:00+00:00,2026-05-31 17:00:00+02:00,2026-05-31,17,0,0,6,5,13.180000000000007,65.94,61.88,19085.696902999996,0.8660254037844387,-0.4999999999999998,8343.60311,79.12
2026-05-31 15:15:00+00:00,2026-05-31 17:15:00+02:00,2026-05-31,17,15,1,6,5,5.579999999999998,89.41,63.4,20764.447372000002,0.8660254037844387,-0.4999999999999998,8421.48963,94.99
2026-05-31 15:30:00+00:00,2026-05-31 17:30:00+02:00,2026-05-31,17,30,2,6,5,8.989999999999995,104.0,67.7,22427.501355,0.8660254037844387,-0.4999999999999998,8491.40954,112.99
2026-05-31 15:45:00+00:00,2026-05-31 17:45:00+02:00,2026-05-31,17,45,3,6,5,3.660000000000011,120.57,68.02,24487.392482999996,0.8660254037844387,-0.4999999999999998,8550.15859,124.23
2026-05-31 16:00:00+00:00,2026-05-31 18:00:00+02:00,2026-05-31,18,0,0,6,5,17.89,92.1,71.7,26920.197815000003,0.8660254037844387,-0.4999999999999998,8636.59813,109.99
2026-05-31 16:15:00+00:00,2026-05-31 18:15:00+02:00,2026-05-31,18,15,1,6,5,1.7700000000000102,119.02,77.65,28640.46355,0.8660254037844387,-0.4999999999999998,8659.5951,120.79
2026-05-31 16:30:00+00:00,2026-05-31 18:30:00+02:00,2026-05-31,18,30,2,6,5,-3.8700000000000045,136.47,79.63,30567.203285,0.8660254037844387,-0.4999999999999998,8682.2578,132.6
2026-05-31 16:45:00+00:00,2026-05-31 18:45:00+02:00,2026-05-31,18,45,3,6,5,-6.079999999999984,149.57,84.82,32496.461618,0.8660254037844387,-0.4999999999999998,8704.57231,143.49
2026-05-31 17:00:00+00:00,2026-05-31 19:00:00+02:00,2026-05-31,19,0,0,6,5,0.4399999999999977,131.77,89.21,34374.441521,0.8660254037844387,-0.4999999999999998,8716.93824,132.21
2026-05-31 17:15:00+00:00,2026-05-31 19:15:00+02:00,2026-05-31,19,15,1,6,5,-0.9899999999999807,137.98,95.84,36007.045058,0.8660254037844387,-0.4999999999999998,8669.41459,136.99
2026-05-31 17:30:00+00:00,2026-05-31 19:30:00+02:00,2026-05-31,19,30,2,6,5,-16.099999999999994,160.81,102.68,37301.510168,0.8660254037844387,-0.4999999999999998,8623.96603,144.71
2026-05-31 17:45:00+00:00,2026-05-31 19:45:00+02:00,2026-05-31,19,45,3,6,5,-2.5,150.51,107.6,38237.588533,0.8660254037844387,-0.4999999999999998,8581.04198,148.01
2026-05-31 18:00:00+00:00,2026-05-31 20:00:00+02:00,2026-05-31,20,0,0,6,5,-5.079999999999984,144.07,116.71,39075.81952800001,0.8660254037844387,-0.4999999999999998,8539.5369,138.99
2026-05-31 18:15:00+00:00,2026-05-31 20:15:00+02:00,2026-05-31,20,15,1,6,5,-5.619999999999976,147.98,116.81,39778.58658,0.8660254037844387,-0.4999999999999998,8540.6644,142.36
2026-05-31 18:30:00+00:00,2026-05-31 20:30:00+02:00,2026-05-31,20,30,2,6,5,-9.370000000000005,157.35,122.96,39891.975037000004,0.8660254037844387,-0.4999999999999998,8541.09401,147.98
2026-05-31 18:45:00+00:00,2026-05-31 20:45:00+02:00,2026-05-31,20,45,3,6,5,-28.930000000000007,179.6,123.14,39720.155651,0.8660254037844387,-0.4999999999999998,8549.97392,150.67
2026-05-31 19:00:00+00:00,2026-05-31 21:00:00+02:00,2026-05-31,21,0,0,6,5,-7.519999999999982,158.51,129.42,39862.060972,0.8660254037844387,-0.4999999999999998,8550.8084,150.99
2026-05-31 19:15:00+00:00,2026-05-31 21:15:00+02:00,2026-05-31,21,15,1,6,5,-28.840000000000003,178.84,131.35,39638.611197,0.8660254037844387,-0.4999999999999998,8508.65143,150.0
2026-05-31 19:30:00+00:00,2026-05-31 21:30:00+02:00,2026-05-31,21,30,2,6,5,-20.420000000000016,167.4,131.17,39308.964726,0.8660254037844387,-0.4999999999999998,8457.56083,146.98
2026-05-31 19:45:00+00:00,2026-05-31 21:45:00+02:00,2026-05-31,21,45,3,6,5,-7.030000000000001,154.8,138.41,39037.004336,0.8660254037844387,-0.4999999999999998,8405.49323,147.77
2026-05-31 20:00:00+00:00,2026-05-31 22:00:00+02:00,2026-05-31,22,0,0,6,5,-4.400000000000006,162.16,143.81,38778.151782999994,0.8660254037844387,-0.4999999999999998,8303.61166,157.76
2026-05-31 20:15:00+00:00,2026-05-31 22:15:00+02:00,2026-05-31,22,15,1,6,5,-2.640000000000015,154.86,154.14,38426.319356,0.8660254037844387,-0.4999999999999998,8286.50885,152.22
2026-05-31 20:30:00+00:00,2026-05-31 22:30:00+02:00,2026-05-31,22,30,2,6,5,-1.2700000000000102,150.94,166.58,38031.425424,0.8660254037844387,-0.4999999999999998,8272.78679,149.67
2026-05-31 20:45:00+00:00,2026-05-31 22:45:00+02:00,2026-05-31,22,45,3,6,5,-4.200000000000017,144.55,172.5,37453.237915,0.8660254037844387,-0.4999999999999998,8261.96298,140.35
2026-05-31 21:00:00+00:00,2026-05-31 23:00:00+02:00,2026-05-31,23,0,0,6,5,-1.5200000000000102,151.52,190.8,36828.585863,0.8660254037844387,-0.4999999999999998,8226.80691,150.0
2026-05-31 21:15:00+00:00,2026-05-31 23:15:00+02:00,2026-05-31,23,15,1,6,5,-2.969999999999999,146.95,219.24,36340.301317,0.8660254037844387,-0.4999999999999998,8145.26422,143.98
2026-05-31 21:30:00+00:00,2026-05-31 23:30:00+02:00,2026-05-31,23,30,2,6,5,0.9499999999999886,142.99,248.84,35861.546152999996,0.8660254037844387,-0.4999999999999998,8067.90767,143.94
2026-05-31 21:45:00+00:00,2026-05-31 23:45:00+02:00,2026-05-31,23,45,3,6,5,-5.710000000000008,139.93,270.54,35359.913479999996,0.8660254037844387,-0.4999999999999998,7988.8176,134.22
2026-06-01 10:00:00+00:00,2026-06-01 12:00:00+02:00,2026-06-01,12,0,0,0,6,-0.010000000000005116,100.01,270.47,17545.162364999996,0.49999999999999994,-0.8660254037844387,2004.17572,100.0
2026-06-01 10:15:00+00:00,2026-06-01 12:15:00+02:00,2026-06-01,12,15,1,0,6,2.6599999999999966,93.33,289.65,17319.705953999997,0.49999999999999994,-0.8660254037844387,2046.29672,95.99
2026-06-01 10:30:00+00:00,2026-06-01 12:30:00+02:00,2026-06-01,12,30,2,0,6,1.480000000000004,91.81,313.75,16870.984089999998,0.49999999999999994,-0.8660254037844387,2081.37058,93.29
2026-06-01 10:45:00+00:00,2026-06-01 12:45:00+02:00,2026-06-01,12,45,3,0,6,3.6499999999999915,87.18,337.73,16287.280848000002,0.49999999999999994,-0.8660254037844387,2115.8251,90.83
2026-06-01 11:00:00+00:00,2026-06-01 13:00:00+02:00,2026-06-01,13,0,0,0,6,1.8399999999999892,92.62,353.06,15649.178400999997,0.49999999999999994,-0.8660254037844387,2161.98554,94.46
2026-06-01 11:15:00+00:00,2026-06-01 13:15:00+02:00,2026-06-01,13,15,1,0,6,-0.21999999999999886,92.21,359.64,15438.719231999996,0.49999999999999994,-0.8660254037844387,2208.23195,91.99
2026-06-01 11:30:00+00:00,2026-06-01 13:30:00+02:00,2026-06-01,13,30,2,0,6,2.009999999999991,88.45,371.43,15231.691850999996,0.49999999999999994,-0.8660254037844387,2254.13462,90.46
2026-06-01 11:45:00+00:00,2026-06-01 13:45:00+02:00,2026-06-01,13,45,3,0,6,38.70000000000001,48.23,379.21,14736.897717,0.49999999999999994,-0.8660254037844387,2297.95024,86.93
2026-06-01 12:00:00+00:00,2026-06-01 14:00:00+02:00,2026-06-01,14,0,0,0,6,41.8,50.2,385.0,14644.182303999994,0.49999999999999994,-0.8660254037844387,2251.80894,92.0
2026-06-01 12:15:00+00:00,2026-06-01 14:15:00+02:00,2026-06-01,14,15,1,0,6,5.429999999999993,86.95,379.58,14690.596005,0.49999999999999994,-0.8660254037844387,2263.17709,92.38
2026-06-01 12:30:00+00:00,2026-06-01 14:30:00+02:00,2026-06-01,14,30,2,0,6,35.419999999999995,57.24,380.26,14808.885183999999,0.49999999999999994,-0.8660254037844387,2266.85554,92.66
2026-06-01 12:45:00+00:00,2026-06-01 14:45:00+02:00,2026-06-01,14,45,3,0,6,31.669999999999995,62.24,381.08,15428.830216000002,0.49999999999999994,-0.8660254037844387,2263.64425,93.91
2026-06-01 13:00:00+00:00,2026-06-01 15:00:00+02:00,2026-06-01,15,0,0,0,6,4.680000000000007,86.0,380.1,16404.425135999998,0.49999999999999994,-0.8660254037844387,2255.63721,90.68
2026-06-01 13:15:00+00:00,2026-06-01 15:15:00+02:00,2026-06-01,15,15,1,0,6,0.539999999999992,92.59,371.91,17692.416908,0.49999999999999994,-0.8660254037844387,2200.04775,93.13
2026-06-01 13:30:00+00:00,2026-06-01 15:30:00+02:00,2026-06-01,15,30,2,0,6,13.800000000000011,84.99,364.54,18375.854226000003,0.49999999999999994,-0.8660254037844387,2150.16588,98.79
2026-06-01 13:45:00+00:00,2026-06-01 15:45:00+02:00,2026-06-01,15,45,3,0,6,10.400000000000006,94.99,358.2,19783.212423999998,0.49999999999999994,-0.8660254037844387,2103.57571,105.39
2026-06-01 14:00:00+00:00,2026-06-01 16:00:00+02:00,2026-06-01,16,0,0,0,6,11.230000000000004,86.17,355.1,21631.996949,0.49999999999999994,-0.8660254037844387,2056.41831,97.4
2026-06-01 14:15:00+00:00,2026-06-01 16:15:00+02:00,2026-06-01,16,15,1,0,6,5.659999999999997,93.48,336.09,22946.135556999994,0.49999999999999994,-0.8660254037844387,1984.20385,99.14
2026-06-01 14:30:00+00:00,2026-06-01 16:30:00+02:00,2026-06-01,16,30,2,0,6,-1.2099999999999937,111.32,325.51,24627.184323,0.49999999999999994,-0.8660254037844387,1911.59259,110.11
2026-06-01 14:45:00+00:00,2026-06-01 16:45:00+02:00,2026-06-01,16,45,3,0,6,-8.989999999999995,127.1,310.32,26235.095361,0.49999999999999994,-0.8660254037844387,1839.32708,118.11
2026-06-01 15:00:00+00:00,2026-06-01 17:00:00+02:00,2026-06-01,17,0,0,0,6,-2.2700000000000102,105.54,300.56,28628.282241,0.49999999999999994,-0.8660254037844387,1764.37613,103.27
2026-06-01 15:15:00+00:00,2026-06-01 17:15:00+02:00,2026-06-01,17,15,1,0,6,-8.900000000000006,118.45,288.6,31090.282360000005,0.49999999999999994,-0.8660254037844387,1665.50175,109.55
2026-06-01 15:30:00+00:00,2026-06-01 17:30:00+02:00,2026-06-01,17,30,2,0,6,-7.510000000000005,131.0,283.68,33680.29418700001,0.49999999999999994,-0.8660254037844387,1566.03432,123.49
2026-06-01 15:45:00+00:00,2026-06-01 17:45:00+02:00,2026-06-01,17,45,3,0,6,-20.840000000000003,155.93,274.52,36304.940344999995,0.49999999999999994,-0.8660254037844387,1463.97425,135.09
2026-06-01 16:00:00+00:00,2026-06-01 18:00:00+02:00,2026-06-01,18,0,0,0,6,0.6899999999999977,112.73,262.86,38627.054748,0.49999999999999994,-0.8660254037844387,1356.99191,113.42
2026-06-01 16:15:00+00:00,2026-06-01 18:15:00+02:00,2026-06-01,18,15,1,0,6,-15.569999999999993,141.44,256.57,41382.685723999995,0.49999999999999994,-0.8660254037844387,1246.42495,125.87
2026-06-01 16:30:00+00:00,2026-06-01 18:30:00+02:00,2026-06-01,18,30,2,0,6,-3.6699999999999875,147.76,247.73,43400.795038,0.49999999999999994,-0.8660254037844387,1133.05448,144.09
2026-06-01 16:45:00+00:00,2026-06-01 18:45:00+02:00,2026-06-01,18,45,3,0,6,-11.299999999999983,175.29,239.45,45548.859966,0.49999999999999994,-0.8660254037844387,1016.74679,163.99
2026-06-01 17:00:00+00:00,2026-06-01 19:00:00+02:00,2026-06-01,19,0,0,0,6,-56.379999999999995,199.99,233.04,47607.127383,0.49999999999999994,-0.8660254037844387,895.61985,143.61
2026-06-01 17:15:00+00:00,2026-06-01 19:15:00+02:00,2026-06-01,19,15,1,0,6,-62.599999999999994,219.9,227.68,49576.683684,0.49999999999999994,-0.8660254037844387,843.87936,157.3
2026-06-01 17:30:00+00:00,2026-06-01 19:30:00+02:00,2026-06-01,19,30,2,0,6,-46.599999999999994,230.0,222.29,51222.938745,0.49999999999999994,-0.8660254037844387,792.811,183.4
2026-06-01 17:45:00+00:00,2026-06-01 19:45:00+02:00,2026-06-01,19,45,3,0,6,-44.00999999999999,290.0,217.85,52645.272015,0.49999999999999994,-0.8660254037844387,739.83817,245.99
2026-06-01 18:00:00+00:00,2026-06-01 20:00:00+02:00,2026-06-01,20,0,0,0,6,-81.80000000000001,294.5,212.08,53262.977696,0.49999999999999994,-0.8660254037844387,690.26027,212.7
2026-06-01 18:15:00+00:00,2026-06-01 20:15:00+02:00,2026-06-01,20,15,1,0,6,-87.47999999999999,338.27,215.77,54070.145294,0.49999999999999994,-0.8660254037844387,724.31698,250.79
2026-06-01 18:30:00+00:00,2026-06-01 20:30:00+02:00,2026-06-01,20,30,2,0,6,-81.02999999999997,380.0,225.42,54416.253832,0.49999999999999994,-0.8660254037844387,748.23083,298.97
2026-06-01 18:45:00+00:00,2026-06-01 20:45:00+02:00,2026-06-01,20,45,3,0,6,-104.25999999999999,459.64,230.84,54423.24858,0.49999999999999994,-0.8660254037844387,754.6352,355.38
2026-06-01 19:00:00+00:00,2026-06-01 21:00:00+02:00,2026-06-01,21,0,0,0,6,39.860000000000014,317.2,239.93,54078.95521,0.49999999999999994,-0.8660254037844387,771.21886,357.06
2026-06-01 19:15:00+00:00,2026-06-01 21:15:00+02:00,2026-06-01,21,15,1,0,6,-94.51999999999998,387.44,251.87,53456.773943,0.49999999999999994,-0.8660254037844387,847.7985,292.92
2026-06-01 19:30:00+00:00,2026-06-01 21:30:00+02:00,2026-06-01,21,30,2,0,6,-47.09,285.0,277.61,52502.609698,0.49999999999999994,-0.8660254037844387,947.09418,237.91
2026-06-01 19:45:00+00:00,2026-06-01 21:45:00+02:00,2026-06-01,21,45,3,0,6,-202.84,399.01,294.81,51782.331052,0.49999999999999994,-0.8660254037844387,1062.07874,196.17
2026-06-01 20:00:00+00:00,2026-06-01 22:00:00+02:00,2026-06-01,22,0,0,0,6,-16.97,237.4,324.92,50598.817490999994,0.49999999999999994,-0.8660254037844387,1192.30792,220.43
2026-06-01 20:15:00+00:00,2026-06-01 22:15:00+02:00,2026-06-01,22,15,1,0,6,-65.62,250.0,383.25,49593.234210999995,0.49999999999999994,-0.8660254037844387,1412.62857,184.38
2026-06-01 20:30:00+00:00,2026-06-01 22:30:00+02:00,2026-06-01,22,30,2,0,6,-17.22,186.32,433.51,48536.332139,0.49999999999999994,-0.8660254037844387,1635.00581,169.1
2026-06-01 20:45:00+00:00,2026-06-01 22:45:00+02:00,2026-06-01,22,45,3,0,6,-85.53,241.08,488.83,47815.24157,0.49999999999999994,-0.8660254037844387,1864.07507,155.55
2026-06-01 21:00:00+00:00,2026-06-01 23:00:00+02:00,2026-06-01,23,0,0,0,6,-4.469999999999999,166.1,546.89,46708.372355,0.49999999999999994,-0.8660254037844387,2106.80103,161.63
2026-06-01 21:15:00+00:00,2026-06-01 23:15:00+02:00,2026-06-01,23,15,1,0,6,-7.289999999999992,160.6,615.26,45813.392882,0.49999999999999994,-0.8660254037844387,2427.93383,153.31
2026-06-01 21:30:00+00:00,2026-06-01 23:30:00+02:00,2026-06-01,23,30,2,0,6,-11.870000000000005,155.88,685.06,44833.986308,0.49999999999999994,-0.8660254037844387,2752.93865,144.01
2026-06-01 21:45:00+00:00,2026-06-01 23:45:00+02:00,2026-06-01,23,45,3,0,6,-10.900000000000006,147.08,760.18,43700.276246,0.49999999999999994,-0.8660254037844387,3081.38847,136.18
2026-06-02 10:00:00+00:00,2026-06-02 12:00:00+02:00,2026-06-02,12,0,0,1,6,-14.299999999999997,86.33,1484.61,13194.653329,0.49999999999999994,-0.8660254037844387,7443.73017,72.03
2026-06-02 10:15:00+00:00,2026-06-02 12:15:00+02:00,2026-06-02,12,15,1,1,6,-11.860000000000014,82.43,1456.27,12656.569492000002,0.49999999999999994,-0.8660254037844387,7672.07875,70.57
2026-06-02 10:30:00+00:00,2026-06-02 12:30:00+02:00,2026-06-02,12,30,2,1,6,-11.179999999999993,79.41,1431.06,12770.912722000001,0.49999999999999994,-0.8660254037844387,7914.67492,68.23
2026-06-02 10:45:00+00:00,2026-06-02 12:45:00+02:00,2026-06-02,12,45,3,1,6,-9.049999999999997,73.95,1406.19,12565.646525000004,0.49999999999999994,-0.8660254037844387,8152.21399,64.9
2026-06-02 11:00:00+00:00,2026-06-02 13:00:00+02:00,2026-06-02,13,0,0,1,6,-10.64,80.09,1388.03,12176.012531,0.49999999999999994,-0.8660254037844387,8370.06588,69.45
2026-06-02 11:15:00+00:00,2026-06-02 13:15:00+02:00,2026-06-02,13,15,1,1,6,-13.899999999999991,85.6,1287.21,12707.186854,0.49999999999999994,-0.8660254037844387,8419.45532,71.7
2026-06-02 11:30:00+00:00,2026-06-02 13:30:00+02:00,2026-06-02,13,30,2,1,6,-14.509999999999991,86.52,1265.35,12915.199208999999,0.49999999999999994,-0.8660254037844387,8480.33234,72.01
2026-06-02 11:45:00+00:00,2026-06-02 13:45:00+02:00,2026-06-02,13,45,3,1,6,-13.620000000000005,86.69,1241.91,13115.606364,0.49999999999999994,-0.8660254037844387,8518.68354,73.07
2026-06-02 12:00:00+00:00,2026-06-02 14:00:00+02:00,2026-06-02,14,0,0,1,6,-16.909999999999997,84.91,1214.1,13139.968566000003,0.49999999999999994,-0.8660254037844387,8067.557,68.0
2026-06-02 12:15:00+00:00,2026-06-02 14:15:00+02:00,2026-06-02,14,15,1,1,6,-13.459999999999994,89.21,1186.07,13731.907655000003,0.49999999999999994,-0.8660254037844387,8023.91077,75.75
2026-06-02 12:30:00+00:00,2026-06-02 14:30:00+02:00,2026-06-02,14,30,2,1,6,-11.969999999999999,92.5,1157.16,14236.388276999998,0.49999999999999994,-0.8660254037844387,7958.87736,80.53
2026-06-02 12:45:00+00:00,2026-06-02 14:45:00+02:00,2026-06-02,14,45,3,1,6,-12.11,96.51,1125.69,14876.696000000004,0.49999999999999994,-0.8660254037844387,7881.28708,84.4
2026-06-02 13:00:00+00:00,2026-06-02 15:00:00+02:00,2026-06-02,15,0,0,1,6,-13.219999999999999,91.88,1087.47,16188.157137000002,0.49999999999999994,-0.8660254037844387,7811.67472,78.66
