timestamp_utc,timestamp_local,date_local,hour_local,minute_local,quarter_hour_local,weekday_local,month_local,ida2_price_eur_mwh,da_price_eur_mwh,ida2_minus_da_spread_eur_mwh_rolling_mean_3d_same_local_qh,ida2_minus_da_spread_eur_mwh_rolling_median_28d_same_local_qh,ida2_minus_da_spread_eur_mwh_rolling_median_7d_same_local_qh,wind_onshore_da_forecast_error_mw_lag_2d_same_local_qh,wind_onshore_id_forecast_error_mw_lag_2d_same_local_qh,load_da_forecast_error_mw_lag_2d_same_local_qh,ida2_minus_da_spread_eur_mwh_lag_1d_same_local_qh,residual_load_forecast_da_mw,wind_onshore_da_forecast_error_mw_rolling_median_3d_same_local_qh,da_price_eur_mwh_regime_mean_shift_7d_vs_28d_z,renewable_total_forecast_id_mw_lag_14d_same_local_qh,wind_onshore_forecast_revision_id_minus_da_mw_lag_1d_same_local_qh,weekday_sin,da_price_eur_mwh_lag_1d_same_local_qh,wind_total_forecast_da_mw,renewable_total_forecast_da_mw,da_price_eur_mwh_rolling_std_3d_same_local_qh,ida2_minus_da_spread_eur_mwh
2026-06-03 01:00:00+00:00,2026-06-03 03:00:00+02:00,2026-06-03,3,0,0,2,6,114.34,105.23,0.11333333333332973,,-2.1600000000000037,,,,-2.980000000000004,26478.067504000002,,0.5388350853750843,13674.84901,409.50188999999955,0.9749279121818236,124.34,18184.43407,18184.43407,2.5003399768780183,9.11
2026-06-03 01:15:00+00:00,2026-06-03 03:15:00+02:00,2026-06-03,3,15,1,2,6,113.09,104.3,2.2933333333333317,,0.36999999999999744,,,,-3.030000000000001,26328.646088000005,,0.4547926182195023,13875.55506,517.6936799999994,0.9749279121818236,122.99,18073.440469999998,18073.440469999998,1.4271299870674419,8.790000000000006
2026-06-03 01:30:00+00:00,2026-06-03 03:30:00+02:00,2026-06-03,3,30,2,2,6,112.21,106.73,-0.6066666666666691,,-1.4550000000000054,,,,-1.0900000000000034,26536.924767999997,,0.43324758460409285,13998.54982,433.2354400000004,0.9749279121818236,120.2,17956.145790000002,17956.145790000002,3.799925437860899,5.47999999999999
2026-06-03 01:45:00+00:00,2026-06-03 03:45:00+02:00,2026-06-03,3,45,3,2,6,113.72,108.34,1.6700000000000017,,-1.5850000000000009,,,,-1.5100000000000051,26868.594536000004,,0.2994591175586351,14129.20999,477.7742100000005,0.9749279121818236,119.06,17849.50597,17849.50597,4.7629017765785475,5.3799999999999955
2026-06-03 02:00:00+00:00,2026-06-03 04:00:00+02:00,2026-06-03,4,0,0,2,6,112.77,105.01,-0.6466666666666706,,-2.0600000000000023,,,,-4.3799999999999955,27362.655744000003,,0.5219306248096457,14207.37904,398.1057700000001,0.9749279121818236,122.41,17754.02519,17754.02519,2.7681582324703364,7.759999999999991
2026-06-03 02:15:00+00:00,2026-06-03 04:15:00+02:00,2026-06-03,4,15,1,2,6,116.24,106.42,2.2833333333333363,,1.4400000000000048,,,,-0.20000000000000284,27786.388624,,0.4096404092496417,14275.88771,390.2925400000004,0.9749279121818236,119.01,17728.737289999997,17728.737289999997,3.8701981000098593,9.819999999999993
2026-06-03 02:30:00+00:00,2026-06-03 04:30:00+02:00,2026-06-03,4,30,2,2,6,122.22,107.68,-0.5200000000000008,,-0.980000000000004,,,,0.09999999999999432,28322.011915,,0.4075328997084231,14379.1198,295.2578399999984,0.9749279121818236,120.72,17702.74392,17702.75392,3.6782106156820333,14.539999999999992
2026-06-03 02:45:00+00:00,2026-06-03 04:45:00+02:00,2026-06-03,4,45,3,2,6,120.77,108.14,0.6566666666666711,,-0.014999999999993463,,,,-0.01999999999999602,29117.838495999997,,0.43155650078119573,14362.18418,240.4043500000007,0.9749279121818236,123.97,17685.68902,17692.06302,3.1421807713777254,12.629999999999995
2026-06-03 03:00:00+00:00,2026-06-03 05:00:00+02:00,2026-06-03,5,0,0,2,6,115.75,108.29,0.9033333333333265,,-0.5550000000000068,,,,-2.3400000000000034,30015.700855999996,,0.3980247635725621,14330.488399999998,198.8709400000007,0.9749279121818236,121.56,17665.620450000002,17726.581290000002,3.7324835342342038,7.459999999999994
2026-06-03 03:15:00+00:00,2026-06-03 05:15:00+02:00,2026-06-03,5,15,1,2,6,120.99,109.84,1.5433333333333366,,0.7250000000000014,,,,0.1700000000000017,30167.087364000003,,0.28713299972136747,14404.82972,223.31975000000057,0.9749279121818236,122.36,17599.57059,17792.39661,3.9082647470879683,11.149999999999991
2026-06-03 03:30:00+00:00,2026-06-03 05:30:00+02:00,2026-06-03,5,30,2,2,6,122.73,113.69,1.0933333333333384,,0.4299999999999997,,,,-0.75,30366.358902999997,,0.3650340395834696,14593.834799999999,161.18968000000132,0.9749279121818236,125.0,17535.41521,17959.01639,8.360336915061275,9.040000000000006
2026-06-03 03:45:00+00:00,2026-06-03 05:45:00+02:00,2026-06-03,5,45,3,2,6,126.37,121.28,0.8433333333333147,,0.1699999999999875,,,,0.19999999999998863,31640.727152999996,,0.22688563699768088,14853.26967,163.9939200000008,0.9749279121818236,127.94,17475.797160000002,18292.880670000002,15.35992947032445,5.090000000000003
2026-06-03 04:00:00+00:00,2026-06-03 06:00:00+02:00,2026-06-03,6,0,0,2,6,132.27,127.34,-2.626666666666665,,-1.0350000000000037,,,,-1.230000000000004,33469.848942,,0.2185789423301826,15782.04335,254.78364000000147,0.9749279121818236,128.96,17568.95671,18978.31021,23.403249774336853,4.930000000000007
2026-06-03 04:15:00+00:00,2026-06-03 06:15:00+02:00,2026-06-03,6,15,1,2,6,139.15,131.5,-9.329999999999993,,-6.82,,,,-8.530000000000001,34082.759253000004,,0.37147059980740554,16189.877480000001,52.43234999999913,0.9749279121818236,144.0,17426.98369,19637.02119,25.46953539688822,7.650000000000006
2026-06-03 04:30:00+00:00,2026-06-03 06:30:00+02:00,2026-06-03,6,30,2,2,6,138.91,132.23,-0.8666666666666648,,-2.5,,,,-0.5999999999999943,34924.341741,,0.22851492092520131,16874.4466,23.869979999999487,0.9749279121818236,134.0,17295.25605,20475.95414,22.010061335670585,6.680000000000007
2026-06-03 04:45:00+00:00,2026-06-03 06:45:00+02:00,2026-06-03,6,45,3,2,6,139.03,136.28,-6.829999999999998,,-6.079999999999998,,,,-15.460000000000008,35440.577062000004,,0.06428065628136038,17725.762759999998,-21.964069999999992,0.9749279121818236,139.46,17160.77916,21443.78213,26.901990632664845,2.75
2026-06-03 05:00:00+00:00,2026-06-03 07:00:00+02:00,2026-06-03,7,0,0,2,6,152.5,137.94,-1.8333333333333333,,-1.1599999999999966,,,,-6.180000000000007,35995.218024,,0.11502477669309338,18745.51799,-56.57866000000104,0.9749279121818236,148.1,17024.2128,22534.654590000002,31.67969854654648,14.560000000000002
2026-06-03 05:15:00+00:00,2026-06-03 07:15:00+02:00,2026-06-03,7,15,1,2,6,144.02,135.01,-5.010000000000005,,-3.760000000000005,,,,-5.439999999999998,35723.61744,,0.10047305983133276,19763.04318,-180.0010000000002,0.9749279121818236,142.56,17083.41824,23933.52648,25.331504100625917,9.01000000000002
2026-06-03 05:30:00+00:00,2026-06-03 07:30:00+02:00,2026-06-03,7,30,2,2,6,137.19,134.02,-7.340000000000018,,-2.4549999999999983,,,,-2.2299999999999898,35063.847903999995,,0.09734874467731953,20523.110269999997,-240.1924600000002,0.9749279121818236,130.42,17103.80785,25390.581980000003,34.90473893327435,3.1699999999999875
2026-06-03 05:45:00+00:00,2026-06-03 07:45:00+02:00,2026-06-03,7,45,3,2,6,129.06,126.0,-2.280000000000001,,-3.7650000000000006,,,,-2.280000000000001,34282.393772,,-0.0528350858844951,21762.153420000002,-362.77945999999974,0.9749279121818236,122.3,17118.89115,26926.85,32.29943085153874,3.0600000000000023
2026-06-03 06:00:00+00:00,2026-06-03 08:00:00+02:00,2026-06-03,8,0,0,2,6,154.02,140.0,-6.356666666666674,,-4.535000000000011,,,,-6.570000000000022,33251.403193,,0.31961157563349124,22909.6576,-427.8123400000004,0.9749279121818236,144.02,17077.00772,28490.563970000003,34.50820385550888,14.02000000000001
2026-06-03 06:15:00+00:00,2026-06-03 08:15:00+02:00,2026-06-03,8,15,1,2,6,137.99,127.0,-5.063333333333328,,-2.8899999999999935,,,,-7.579999999999984,32021.402498000003,,0.12791670890926202,24189.283730000003,-409.9320600000001,0.9749279121818236,137.44,17152.19599,30261.92372,39.57590302191551,10.990000000000009
2026-06-03 06:30:00+00:00,2026-06-03 08:30:00+02:00,2026-06-03,8,30,2,2,6,131.8,119.0,-5.706666666666673,,-3.289999999999999,,,,-8.0,29929.604895999997,,0.07279349275602574,25443.319320000002,-381.05710999999974,0.9749279121818236,127.53,17230.259570000002,32073.323190000003,38.365219926386274,12.800000000000011
2026-06-03 06:45:00+00:00,2026-06-03 08:45:00+02:00,2026-06-03,8,45,3,2,6,119.41,113.31,1.243333333333337,,-0.10999999999999943,,,,-0.06999999999999318,27804.994988000006,,-0.1649363949211736,26852.9763,-300.2841499999995,0.9749279121818236,108.36,17340.36372,33932.864499999996,33.007831393980055,6.099999999999994
2026-06-03 07:00:00+00:00,2026-06-03 09:00:00+02:00,2026-06-03,9,0,0,2,6,123.02,133.27,-4.489999999999995,,-4.305000000000007,,,,0.04999999999999716,26100.104756,,0.2672328227944953,28488.01895,-137.81113000000005,0.9749279121818236,121.93,17444.6974,35731.94648,42.32178792694412,-10.250000000000014
2026-06-03 07:15:00+00:00,2026-06-03 09:15:00+02:00,2026-06-03,9,15,1,2,6,117.56,108.8,-0.7533333333333303,,-7.709999999999994,,,,-14.280000000000001,24697.50181,,0.010108991119616328,30086.225319999998,-8.410579999999754,0.9749279121818236,121.27,17416.22973,37373.879669999995,55.321137310554484,8.760000000000005
2026-06-03 07:30:00+00:00,2026-06-03 09:30:00+02:00,2026-06-03,9,30,2,2,6,111.19,106.27,3.299999999999996,,3.0999999999999996,,,,-1.5300000000000011,23978.357529,,-0.30003818584192815,31297.33091,126.54831999999988,0.9749279121818236,97.54,17383.81223,38959.29404,50.05182214465184,4.920000000000002
2026-06-03 07:45:00+00:00,2026-06-03 09:45:00+02:00,2026-06-03,9,45,3,2,6,96.9,92.16,-4.790000000000006,,-4.285000000000004,,,,-3.200000000000003,22694.485801000003,,-0.22362494142420392,32873.33407,260.9535700000006,0.9749279121818236,94.08,17357.70528,40441.44094,46.342310401330096,4.740000000000009
2026-06-03 08:00:00+00:00,2026-06-03 10:00:00+02:00,2026-06-03,10,0,0,2,6,107.01,103.2,-1.8566666666666443,,-2.835000000000001,,,,3.0799999999999983,21375.738600000004,,-0.3197363754631467,34521.09986,402.23165999999947,0.9749279121818236,98.93,17316.33444,41831.37998,50.71806022841528,3.8100000000000023
2026-06-03 08:15:00+00:00,2026-06-03 10:15:00+02:00,2026-06-03,10,15,1,2,6,89.45,94.48,-2.3766666666666634,,-1.4249999999999947,,,,-1.2299999999999898,20992.339401999998,,-0.3432480130791111,35919.669259999995,480.1989400000002,0.9749279121818236,93.24,17263.03656,43152.47404,59.125197110311916,-5.030000000000001
2026-06-03 08:30:00+00:00,2026-06-03 10:30:00+02:00,2026-06-03,10,30,2,2,6,89.0,73.0,-1.3600000000000074,,-4.120000000000006,,,,-6.190000000000012,19107.193385,,-0.3699954065819158,37132.56337,547.4169400000001,0.9749279121818236,93.4,17211.45903,44363.44885,51.97467684683785,16.0
2026-06-03 08:45:00+00:00,2026-06-03 10:45:00+02:00,2026-06-03,10,45,3,2,6,85.76,65.11,-3.026666666666662,,-1.9899999999999993,,,,-5.099999999999994,17926.010267999998,,-0.26954487002849153,38251.264599999995,634.4598900000001,0.9749279121818236,84.3,17169.09687,45497.49293,57.992780010387904,20.650000000000006
2026-06-03 09:00:00+00:00,2026-06-03 11:00:00+02:00,2026-06-03,11,0,0,2,6,84.02,89.95,-2.6733333333333262,,-3.1199999999999934,,,,-4.029999999999987,17301.016351,,-0.2782824658639498,39295.1896,737.3278600000003,0.9749279121818236,89.82,17129.0366,46513.46022,50.448455212556425,-5.930000000000007
2026-06-03 09:15:00+00:00,2026-06-03 11:15:00+02:00,2026-06-03,11,15,1,2,6,82.36,57.14,-3.9199999999999995,,-3.5149999999999997,,,,-13.75,16367.670274999997,,-0.08053898463611373,40325.071840000004,789.4799000000003,0.9749279121818236,94.91,17074.78285,47400.523,54.84557077224493,25.22
2026-06-03 09:30:00+00:00,2026-06-03 11:30:00+02:00,2026-06-03,11,30,2,2,6,89.17,42.56,4.103333333333338,,-1.3049999999999997,,,,-4.75,14960.440883000003,,-0.28373135491896523,41171.79338,845.6590700000006,0.9749279121818236,83.54,17021.462059999998,48179.34639,45.98289392081921,46.61
2026-06-03 09:45:00+00:00,2026-06-03 11:45:00+02:00,2026-06-03,11,45,3,2,6,67.49,27.98,5.293333333333326,,4.79,,,,-4.510000000000005,14296.351118999999,,-0.16309772122403576,42046.88057,894.2925800000003,0.9749279121818236,81.12,16975.336450000003,48878.41823,48.41405890854411,39.50999999999999
2026-06-03 10:00:00+00:00,2026-06-03 12:00:00+02:00,2026-06-03,12,0,0,2,6,76.09,33.44,-8.279999999999992,,-7.32,,,,-15.11,13130.702785000001,,-0.08375921934875125,42920.35364,933.2714699999997,0.9749279121818236,86.33,16937.38551,49502.80081,48.25717356000038,42.650000000000006
2026-06-03 10:15:00+00:00,2026-06-03 12:15:00+02:00,2026-06-03,12,15,1,2,6,61.32,27.25,-3.140000000000002,,0.49999999999999856,,,,-10.420000000000002,12917.112694000003,,-0.14488256265930002,43618.08161,958.8576299999995,0.9749279121818236,82.43,16968.58146,50110.64118,49.996246192422774,34.07
2026-06-03 10:30:00+00:00,2026-06-03 12:30:00+02:00,2026-06-03,12,30,2,2,6,50.61,52.37,-0.22999999999999807,,3.559999999999998,,,,-8.259999999999991,12102.915846999997,,-0.11932570103644324,44215.50883,1014.8844500000005,0.9749279121818236,79.41,16997.78026,50718.58709,49.82002408670657,-1.759999999999998
2026-06-03 10:45:00+00:00,2026-06-03 12:45:00+02:00,2026-06-03,12,45,3,2,6,40.66,18.7,3.3666666666666707,,4.599999999999996,,,,0.8999999999999915,12398.894822000002,,-0.15726609572402983,44712.403040000005,1073.3660799999998,0.9749279121818236,73.95,17032.48156,51221.46931,49.33264740514083,21.959999999999997
2026-06-03 11:00:00+00:00,2026-06-03 13:00:00+02:00,2026-06-03,13,0,0,2,6,51.86,50.09,-0.42666666666666986,,0.5999999999999999,,,,-4.060000000000002,10504.249429999996,,-0.07044655185682075,45339.2563,1126.9420099999998,0.9749279121818236,80.09,17047.967220000002,51613.13644,50.266353557822534,1.769999999999996
2026-06-03 11:15:00+00:00,2026-06-03 13:15:00+02:00,2026-06-03,13,15,1,2,6,45.35,40.0,-1.4633333333333276,,0.6000000000000034,,,,-5.589999999999989,10200.290180999997,,-0.013407644529494714,45739.99816,1203.3543299999992,0.9749279121818236,85.6,17053.70658,51834.85985,51.01502948478324,5.350000000000001
2026-06-03 11:30:00+00:00,2026-06-03 13:30:00+02:00,2026-06-03,13,30,2,2,6,35.44,35.35,-1.286666666666666,,-3.699999999999995,,,,-4.36999999999999,9777.327955999994,,0.009186970693591008,46044.12336,1276.948910000001,0.9749279121818236,86.52,17068.389880000002,51953.124970000004,48.76966509351185,0.0899999999999963
2026-06-03 11:45:00+00:00,2026-06-03 13:45:00+02:00,2026-06-03,13,45,3,2,6,22.67,15.0,11.293333333333337,,-3.1649999999999956,,,,-3.259999999999991,8394.843705000007,,-0.048977702752264395,46326.87478,1303.24615,0.9749279121818236,86.69,17090.25568,51982.074609999996,41.85471219986274,7.670000000000002
2026-06-03 12:00:00+00:00,2026-06-03 14:00:00+02:00,2026-06-03,14,0,0,2,6,27.76,29.21,13.773333333333335,,0.050000000000000266,,,,-4.829999999999998,9053.261663000005,,0.06060832953761206,46244.92168,826.0585700000001,0.9749279121818236,84.91,17160.2663,52008.51914999999,44.86817840444661,-1.4499999999999993
2026-06-03 12:15:00+00:00,2026-06-03 14:15:00+02:00,2026-06-03,14,15,1,2,6,33.04,36.06,-0.28666666666666946,,1.385,,,,-5.329999999999998,8503.188268999998,,-0.010864837333427323,46342.839210000006,863.0151600000008,0.9749279121818236,89.21,17193.44125,51912.79484,49.88431650662689,-3.020000000000003
2026-06-03 12:30:00+00:00,2026-06-03 14:30:00+02:00,2026-06-03,14,30,2,2,6,32.53,37.88,8.640000000000017,,-0.36999999999999966,,,,-6.980000000000004,8494.177861999997,,-0.054917034031840194,46231.17794,906.7399100000002,0.9749279121818236,92.5,17208.03422,51693.6797,44.72840521786267,-5.350000000000001
2026-06-03 12:45:00+00:00,2026-06-03 14:45:00+02:00,2026-06-03,14,45,3,2,6,36.31,49.02,9.473333333333331,,-2.2500000000000027,,,,-0.5100000000000051,8153.414865999999,,-0.07014352696063983,45857.22519,953.2257799999998,0.9749279121818236,96.51,17214.30461,51298.87968,45.21596436363264,-12.71
2026-06-03 13:00:00+00:00,2026-06-03 15:00:00+02:00,2026-06-03,15,0,0,2,6,0.79,29.38,2.7166666666666672,,7.35,,,,-6.549999999999997,9011.012945999995,,-0.09848680952173239,45410.08102,1008.7727800000002,0.9749279121818236,91.88,17227.53771,50717.00972,55.924424300420334,-28.59
2026-06-03 13:15:00+00:00,2026-06-03 15:15:00+02:00,2026-06-03,15,15,1,2,6,19.0,44.81,-0.7766666666666642,,0.06500000000000061,,,,-2.4599999999999937,8653.393789999995,,-0.06455303473521307,44887.0807,1058.5828900000006,0.9749279121818236,96.5,17198.38044,50028.19189,53.23584976310608,-25.810000000000002
2026-06-03 13:30:00+00:00,2026-06-03 15:30:00+02:00,2026-06-03,15,30,2,2,6,30.77,48.75,1.5433333333333366,,-2.299999999999998,,,,-2.519999999999996,9689.945791999999,,-0.09470493375667245,44443.53188,1103.60037,0.9749279121818236,101.83,17167.89536,49222.4051,49.513059893324666,-17.98
2026-06-03 13:45:00+00:00,2026-06-03 15:45:00+02:00,2026-06-03,15,45,3,2,6,29.16,65.46,3.3600000000000017,,-2.499999999999997,,,,2.5400000000000063,10750.004001000001,,-0.15908220645856327,43669.293390000006,1148.2916299999997,0.9749279121818236,108.74,17133.02994,48274.6075,51.907867419111284,-36.3
2026-06-03 14:00:00+00:00,2026-06-03 16:00:00+02:00,2026-06-03,16,0,0,2,6,32.34,39.19,0.4533333333333302,,6.075,,,,-15.819999999999993,12196.719098000001,,-0.21922432322833224,42728.89228,1176.2054699999999,0.9749279121818236,110.0,17094.77005,47128.05599,57.99925545499101,-6.849999999999994
2026-06-03 14:15:00+00:00,2026-06-03 16:15:00+02:00,2026-06-03,16,15,1,2,6,43.89,54.55,2.0399999999999965,,3.0899999999999976,,,,-7.510000000000005,13270.524058999996,,-0.24842496467791989,41532.630189999996,1302.6935700000004,0.9749279121818236,111.4,16886.320460000003,45675.49762,43.845487795210076,-10.659999999999997
2026-06-03 14:30:00+00:00,2026-06-03 16:30:00+02:00,2026-06-03,16,30,2,2,6,55.17,84.14,-1.2566666666666724,,-1.8949999999999996,,,,-2.969999999999999,14855.355712000004,,-0.04752571561689638,40170.59906,1434.5323000000008,0.9749279121818236,114.32,16663.79208,44116.926269999996,28.295309387481137,-28.97
2026-06-03 14:45:00+00:00,2026-06-03 16:45:00+02:00,2026-06-03,16,45,3,2,6,91.47,107.76,12.59333333333332,,2.2650000000000023,,,,-0.5499999999999972,16547.275454999995,,-0.04972389429211364,38670.10141,1556.0434300000006,0.9749279121818236,126.08,16426.487,42389.84064,50.82670295556507,-16.290000000000006
2026-06-03 15:00:00+00:00,2026-06-03 17:00:00+02:00,2026-06-03,17,0,0,2,6,70.03,67.87,-4.370000000000009,,-3.4150000000000063,,,,-5.280000000000001,18095.583124000004,,-0.18227047462133458,37097.69613,1690.5317800000003,0.9749279121818236,120.58,16364.04235,40715.850699999995,28.22496294653738,2.1599999999999966
2026-06-03 15:15:00+00:00,2026-06-03 17:15:00+02:00,2026-06-03,17,15,1,2,6,79.84,95.07,-4.609999999999999,,-4.465,,,,2.760000000000005,20407.120345000003,,-0.09164425266309478,35311.999630000006,1770.9492600000003,0.9749279121818236,121.42,16146.07926,38790.4087,17.686070790319395,-15.22999999999999
2026-06-03 15:30:00+00:00,2026-06-03 17:30:00+02:00,2026-06-03,17,30,2,2,6,90.02,106.37,-1.553333333333337,,-2.305000000000007,,,,-1.420000000000016,22122.165403,,0.07610524284304732,33475.67907,1851.0711100000008,0.9749279121818236,134.06,15988.598520000001,36813.17248,16.54270836350977,-16.35000000000001
2026-06-03 15:45:00+00:00,2026-06-03 17:45:00+02:00,2026-06-03,17,45,3,2,6,110.19,117.41,-6.539999999999992,,-3.8449999999999847,,,,-7.119999999999976,24183.299865000008,,0.24470548462555297,31521.796499999997,1939.7562400000006,0.9749279121818236,147.2,15739.4081,34663.075639999995,18.419642595154485,-7.219999999999999
2026-06-03 16:00:00+00:00,2026-06-03 18:00:00+02:00,2026-06-03,18,0,0,2,6,107.06,103.26,3.603333333333334,,-1.0150000000000077,,,,-5.75,26555.920157,,-0.26241022910825035,29098.30875,2001.958279999999,0.9749279121818236,135.46,15459.13643,32399.3327,21.688473897441778,3.799999999999997
2026-06-03 16:15:00+00:00,2026-06-03 18:15:00+02:00,2026-06-03,18,15,1,2,6,118.51,124.99,-4.419999999999997,,-5.6399999999999935,,,,1.5,28746.714104,,0.0950243161483741,26773.317150000003,1841.6240399999997,0.9749279121818236,137.69,15162.599729999998,30098.13871,12.008939725611894,-6.47999999999999
2026-06-03 16:30:00+00:00,2026-06-03 18:30:00+02:00,2026-06-03,18,30,2,2,6,122.31,130.81,0.18333333333333712,,-1.3649999999999949,,,,3.280000000000001,31259.581577,,0.2894676570186441,24427.16816,1680.7307400000009,0.9749279121818236,148.72,14831.13326,27718.72654,6.812344187816359,-8.5
2026-06-03 16:45:00+00:00,2026-06-03 18:45:00+02:00,2026-06-03,18,45,3,2,6,140.88,150.9,-5.833333333333333,,-7.340000000000003,,,,-7.050000000000011,33800.53351,,0.6621434972271188,22112.759360000004,1529.4407599999995,0.9749279121818236,170.0,14490.62835,25380.556230000002,13.582386879091176,-10.02000000000001
2026-06-03 17:00:00+00:00,2026-06-03 19:00:00+02:00,2026-06-03,19,0,0,2,6,122.95,132.76,-18.953333333333337,,-5.214999999999996,,,,-2.219999999999999,35881.448288,,0.4623697557797265,19835.24512,1413.4626499999995,0.9749279121818236,154.42,14142.15134,23142.43818,34.74578103885411,-9.809999999999988
2026-06-03 17:15:00+00:00,2026-06-03 19:15:00+02:00,2026-06-03,19,15,1,2,6,137.81,146.82,-19.149999999999995,,-7.980000000000004,,,,-6.969999999999999,37701.077245,,0.6399265480374522,17695.908020000003,1466.4348199999986,0.9749279121818236,161.7,13829.23487,21078.19891,42.15203593343208,-9.009999999999991
2026-06-03 17:30:00+00:00,2026-06-03 19:30:00+02:00,2026-06-03,19,30,2,2,6,144.68,141.58,-14.663333333333327,,-16.52000000000001,,,,-8.689999999999998,39583.749086,,0.8307635792047626,15660.88491,1505.67281,0.9749279121818236,175.18,13521.976499999999,19197.997479999998,36.512521596479374,3.0999999999999943
2026-06-03 17:45:00+00:00,2026-06-03 19:45:00+02:00,2026-06-03,19,45,3,2,6,164.99,175.0,-6.799999999999983,,-15.504999999999995,,,,-38.91999999999999,41376.498237,,0.6587191697735714,13865.55596,1555.6223699999991,0.9749279121818236,212.5,13223.23001,17526.98831,69.88856630379554,-10.009999999999991
2026-06-03 18:00:00+00:00,2026-06-03 20:00:00+02:00,2026-06-03,20,0,0,2,6,146.23,152.9,-14.586666666666664,,-12.545000000000016,,,,-5.8700000000000045,42441.143714000005,,0.6518132393836581,12243.57617,1582.5145000000011,0.9749279121818236,168.46,13012.99752,16121.075820000002,80.73633898891705,-6.670000000000016
2026-06-03 18:15:00+00:00,2026-06-03 20:15:00+02:00,2026-06-03,20,15,1,2,6,147.1,154.91,-16.893333333333317,,-12.084999999999994,,,,-21.359999999999985,42499.159917,,0.7654044083905203,11057.70856,1652.1059399999995,0.9749279121818236,181.47,13290.68517,15377.77114,101.5858456347797,-7.810000000000002
2026-06-03 18:30:00+00:00,2026-06-03 20:30:00+02:00,2026-06-03,20,30,2,2,6,151.4,145.29,-13.343333333333325,,-7.724999999999994,,,,-5.349999999999994,42881.40981,,0.7839616207268717,10192.59793,1724.6446699999997,0.9749279121818236,164.29,13578.293539999999,14837.9582,126.59119914117268,6.110000000000014
2026-06-03 18:45:00+00:00,2026-06-03 20:45:00+02:00,2026-06-03,20,45,3,2,6,147.9,162.09,-43.57333333333332,,-29.495000000000005,,,,-37.84,42526.826838,,0.8556382431703891,9521.01002,1799.6988300000012,0.9749279121818236,192.73,13850.84115,14497.00881,158.0272901537369,-14.189999999999998
2026-06-03 19:00:00+00:00,2026-06-03 21:00:00+02:00,2026-06-03,21,0,0,2,6,151.53,160.52,13.51666666666668,,-9.844999999999999,,,,-19.47999999999999,41669.989298,,0.8180017235179547,9186.933130000001,1824.4525400000002,0.9749279121818236,180.47,14376.72401,14622.01648,85.98434993260926,-8.990000000000009
2026-06-03 19:15:00+00:00,2026-06-03 21:15:00+02:00,2026-06-03,21,15,1,2,6,143.84,150.01,-30.819999999999975,,-19.909999999999997,,,,-15.629999999999995,40221.662145,,0.8851142624402946,9083.488489999998,1795.01138,0.9749279121818236,165.01,15437.28354,15510.56009,124.61964385013054,-6.1699999999999875
2026-06-03 19:30:00+00:00,2026-06-03 21:30:00+02:00,2026-06-03,21,30,2,2,6,134.36,143.11,-15.75333333333335,,-11.89500000000001,,,,-24.180000000000007,38295.040236999994,,0.8822886602170328,9055.02056,1750.2589200000002,0.9749279121818236,165.34,16515.39461,16541.52494,68.49880680226023,-8.75
2026-06-03 19:45:00+00:00,2026-06-03 21:45:00+02:00,2026-06-03,21,45,3,2,6,115.95,132.75,-65.69,,-14.695000000000007,,,,-21.939999999999998,36527.346685,,0.8232671105625924,9049.40762,1698.3285800000012,0.9749279121818236,150.01,17609.13306,17622.06844,142.39760543398646,-16.799999999999997
2026-06-03 20:00:00+00:00,2026-06-03 22:00:00+02:00,2026-06-03,22,0,0,2,6,135.5,139.12,2.8733333333333255,,-3.469999999999999,,,,-18.07000000000002,34922.996053,,0.9098386488840613,9086.57548,1643.2725900000005,0.9749279121818236,162.71,18566.689319999998,18566.689319999998,43.281936570967794,-3.6200000000000045
2026-06-03 20:15:00+00:00,2026-06-03 22:15:00+02:00,2026-06-03,22,15,1,2,6,125.83,127.45,-15.78666666666667,,-5.050000000000011,,,,-8.689999999999998,32990.609318999996,,0.9018142335745838,9258.17003,1641.1761100000003,0.9749279121818236,144.7,19815.04286,19815.04286,58.08461528953515,-1.6200000000000045
2026-06-03 20:30:00+00:00,2026-06-03 22:30:00+02:00,2026-06-03,22,30,2,2,6,91.04,117.73,-5.789999999999992,,-3.694999999999993,,,,-6.449999999999989,30598.937906000003,,0.8007829356372128,9431.08346,1640.734989999999,0.9749279121818236,137.94,21077.33684,21077.33684,25.037867321318743,-26.689999999999998
2026-06-03 20:45:00+00:00,2026-06-03 22:45:00+02:00,2026-06-03,22,45,3,2,6,95.5,111.2,-28.446666666666676,,-4.815000000000012,,,,2.280000000000001,28922.868862000003,,0.6927429794372778,9638.637,1649.7232299999996,0.9749279121818236,125.0,22309.39419,22309.39419,62.14875944055488,-15.700000000000003
2026-06-03 21:00:00+00:00,2026-06-03 23:00:00+02:00,2026-06-03,23,0,0,2,6,86.69,115.97,-0.2533333333333398,,1.6999999999999886,,,,-4.159999999999997,26557.565817000002,,0.7402537203637918,9862.78666,1676.6826100000017,0.9749279121818236,139.7,23444.47283,23444.47283,13.224023593446224,-29.28
