timestamp_utc,timestamp_local,date_local,hour_local,minute_local,quarter_hour_local,weekday_local,month_local,ida2_minus_da_spread_eur_mwh,da_price_eur_mwh,residual_load_forecast_da_mw,renewable_total_forecast_da_mw,ida2_price_eur_mwh_lag_1d_same_local_qh,ida2_price_eur_mwh_rolling_median_14d_same_local_qh,ida2_price_eur_mwh_rolling_mean_3d_same_local_qh,wind_onshore_forecast_da_mw,solar_forecast_da_mw,ida2_minus_da_spread_eur_mwh_rolling_mean_28d_same_local_qh,wind_offshore_da_forecast_error_mw_lag_2d_same_local_qh,wind_onshore_da_forecast_error_mw_lag_2d_same_local_qh,ida2_price_eur_mwh
2026-05-16 12:00:00+00:00,2026-05-16 14:00:00+02:00,2026-05-16,14,0,0,5,5,2.0300000000000002,-2.06,-3583.2377570000026,52885.065950000004,,,,13092.57007,35837.74588,,,,-0.03
2026-05-16 12:15:00+00:00,2026-05-16 14:15:00+02:00,2026-05-16,14,15,1,5,5,2.02,-2.02,-3722.1347749999986,52669.97372,,,,13213.17136,35515.52236,,,,0.0
2026-05-16 12:30:00+00:00,2026-05-16 14:30:00+02:00,2026-05-16,14,30,2,5,5,-0.07,0.0,-3906.8905749999976,52383.48001,,,,13306.67559,35147.89442,,,,-0.07
2026-05-16 12:45:00+00:00,2026-05-16 14:45:00+02:00,2026-05-16,14,45,3,5,5,-3.02,2.72,-3557.685584000006,51964.254100000006,,,,13399.90508,34644.91902,,,,-0.3
2026-05-16 13:00:00+00:00,2026-05-16 15:00:00+02:00,2026-05-16,15,0,0,5,5,0.79,-1.6,-3327.559177000003,51409.54002,,,,13433.67729,34066.14273,,,,-0.81
2026-05-16 13:15:00+00:00,2026-05-16 15:15:00+02:00,2026-05-16,15,15,1,5,5,0.2300000000000001,-1.05,-3001.6499209999965,50740.95667,,,,13488.68407,33352.4626,,,,-0.82
2026-05-16 13:30:00+00:00,2026-05-16 15:30:00+02:00,2026-05-16,15,30,2,5,5,-7.220000000000001,6.4,-2705.5590840000004,49986.77741,,,,13566.01554,32534.83187,,,,-0.82
2026-05-16 13:45:00+00:00,2026-05-16 15:45:00+02:00,2026-05-16,15,45,3,5,5,-10.76,14.08,-2157.9589290000004,49094.04888,,,,13651.70137,31567.15751,,,,3.32
2026-05-16 14:00:00+00:00,2026-05-16 16:00:00+02:00,2026-05-16,16,0,0,5,5,7.57,-7.57,-984.2676479999936,48045.31464,,,,13726.40071,30463.31393,,,,0.0
2026-05-16 14:15:00+00:00,2026-05-16 16:15:00+02:00,2026-05-16,16,15,1,5,5,-7.3,7.3,128.74196500000107,46832.95606,,,,13763.92416,29199.9719,,,,0.0
2026-05-16 14:30:00+00:00,2026-05-16 16:30:00+02:00,2026-05-16,16,30,2,5,5,5.75,0.25,1514.2054290000015,45392.84843,,,,13821.39398,27730.72445,,,,6.0
2026-05-16 14:45:00+00:00,2026-05-16 16:45:00+02:00,2026-05-16,16,45,3,5,5,2.8900000000000006,19.04,2958.3208689999956,43797.15587,,,,13862.74915,26125.59672,,,,21.93
2026-05-16 15:00:00+00:00,2026-05-16 17:00:00+02:00,2026-05-16,17,0,0,5,5,9.620000000000001,6.31,5375.067753000003,42123.755999999994,,,,13820.66135,24469.00465,,,,15.93
2026-05-16 15:15:00+00:00,2026-05-16 17:15:00+02:00,2026-05-16,17,15,1,5,5,-12.850000000000001,54.0,7219.188337,40022.20354,,,,13515.75119,22727.77235,,,,41.15
2026-05-16 15:30:00+00:00,2026-05-16 17:30:00+02:00,2026-05-16,17,30,2,5,5,-3.1299999999999955,86.33,9352.594523,37988.32227,,,,13188.26767,20926.2646,,,,83.2
2026-05-16 15:45:00+00:00,2026-05-16 17:45:00+02:00,2026-05-16,17,45,3,5,5,-6.560000000000002,106.5,12046.404692999997,35617.30266,,,,12819.71577,18987.65689,,,,99.94
2026-05-16 16:00:00+00:00,2026-05-16 18:00:00+02:00,2026-05-16,18,0,0,5,5,3.180000000000007,71.46,15198.997877999995,33011.808560000005,,,,12368.25961,16904.67895,,,,74.64
2026-05-16 16:15:00+00:00,2026-05-16 18:15:00+02:00,2026-05-16,18,15,1,5,5,-5.1000000000000085,97.4,18405.441194000003,30139.06896,,,,11813.14851,14662.79045,,,,92.3
2026-05-16 16:30:00+00:00,2026-05-16 18:30:00+02:00,2026-05-16,18,30,2,5,5,-5.489999999999995,114.52,21070.964100999998,27355.48328,,,,11241.28892,12391.94436,,,,109.03
2026-05-16 16:45:00+00:00,2026-05-16 18:45:00+02:00,2026-05-16,18,45,3,5,5,-27.80000000000001,143.9,24367.352606999997,24508.71354,,,,10659.84611,10206.26743,,,,116.1
2026-05-16 17:00:00+00:00,2026-05-16 19:00:00+02:00,2026-05-16,19,0,0,5,5,10.47999999999999,97.4,25613.807088,21802.546499999997,,,,10062.47353,8202.09297,,,,107.88
2026-05-16 17:15:00+00:00,2026-05-16 19:15:00+02:00,2026-05-16,19,15,1,5,5,-3.8599999999999994,118.6,30279.624720000003,19246.94009,,,,9410.8171,6379.78299,,,,114.74
2026-05-16 17:30:00+00:00,2026-05-16 19:30:00+02:00,2026-05-16,19,30,2,5,5,-3.8499999999999943,132.0,32600.892458000002,16882.801059999998,,,,8764.29115,4766.78991,,,,128.15
2026-05-16 17:45:00+00:00,2026-05-16 19:45:00+02:00,2026-05-16,19,45,3,5,5,-30.47999999999999,168.59,34737.325233,14845.964189999999,,,,8204.84544,3392.70875,,,,138.11
2026-05-16 18:00:00+00:00,2026-05-16 20:00:00+02:00,2026-05-16,20,0,0,5,5,-3.3600000000000136,132.86,36289.1726,13111.27573,,,,7693.5248,2274.25093,,,,129.5
2026-05-16 18:15:00+00:00,2026-05-16 20:15:00+02:00,2026-05-16,20,15,1,5,5,-6.719999999999999,141.54,37353.143359,11712.4464,,,,7296.70391,1383.89249,,,,134.82
2026-05-16 18:30:00+00:00,2026-05-16 20:30:00+02:00,2026-05-16,20,30,2,5,5,-0.6200000000000045,141.44,38134.610285,10686.301089999999,,,,7044.9355,719.11559,,,,140.82
2026-05-16 18:45:00+00:00,2026-05-16 20:45:00+02:00,2026-05-16,20,45,3,5,5,-2.9199999999999875,148.6,38550.112485,9893.0288,,,,6788.13502,275.73378,,,,145.68
2026-05-16 19:00:00+00:00,2026-05-16 21:00:00+02:00,2026-05-16,21,0,0,5,5,-12.400000000000006,154.3,38835.603858,9324.29844,,,,6542.55982,65.51862,,,,141.9
2026-05-16 19:15:00+00:00,2026-05-16 21:15:00+02:00,2026-05-16,21,15,1,5,5,-8.629999999999995,147.75,38666.018684,9063.593659999999,,,,6414.69164,23.07202,,,,139.12
2026-05-16 19:30:00+00:00,2026-05-16 21:30:00+02:00,2026-05-16,21,30,2,5,5,-5.930000000000007,141.88,38467.977617,8902.22189,,,,6366.72189,0.0,,,,135.95
2026-05-16 19:45:00+00:00,2026-05-16 21:45:00+02:00,2026-05-16,21,45,3,5,5,-3.4199999999999875,134.5,38210.033203,8806.72095,,,,6358.19095,,,,,131.08
2026-05-16 20:00:00+00:00,2026-05-16 22:00:00+02:00,2026-05-16,22,0,0,5,5,-8.25,150.0,37885.955224000005,8737.89315,,,,6371.16315,,,,,141.75
2026-05-16 20:15:00+00:00,2026-05-16 22:15:00+02:00,2026-05-16,22,15,1,5,5,-5.140000000000015,140.87,37283.330104,8777.452140000001,,,,6479.16214,,,,,135.73
2026-05-16 20:30:00+00:00,2026-05-16 22:30:00+02:00,2026-05-16,22,30,2,5,5,-2.740000000000009,134.31,36684.847182,8810.686959999999,,,,6583.80696,,,,,131.57
2026-05-16 20:45:00+00:00,2026-05-16 22:45:00+02:00,2026-05-16,22,45,3,5,5,1.1200000000000188,126.96,36028.852627,8882.86385,,,,6720.36385,,,,,128.08
2026-05-16 21:00:00+00:00,2026-05-16 23:00:00+02:00,2026-05-16,23,0,0,5,5,-4.960000000000008,138.09,35368.641377,8938.84564,,,,6846.30564,,,,,133.13
2026-05-16 21:15:00+00:00,2026-05-16 23:15:00+02:00,2026-05-16,23,15,1,5,5,-6.099999999999994,133.6,34728.250435,9003.76068,,,,6960.84068,,,,,127.5
2026-05-16 21:30:00+00:00,2026-05-16 23:30:00+02:00,2026-05-16,23,30,2,5,5,-5.609999999999985,131.45,34255.648702,9071.755159999999,,,,7077.41516,,,,,125.84
2026-05-16 21:45:00+00:00,2026-05-16 23:45:00+02:00,2026-05-16,23,45,3,5,5,-1.269999999999996,119.38,33801.126415,9139.80738,,,,7196.88738,,,,,118.11
2026-05-19 22:00:00+00:00,2026-05-20 00:00:00+02:00,2026-05-20,0,0,0,2,5,-16.23999999999998,135.39,31914.036739000003,14132.38383,,,,9815.72383,0.0,,,,119.15
2026-05-19 22:15:00+00:00,2026-05-20 00:15:00+02:00,2026-05-20,0,15,1,2,5,-7.320000000000007,123.98,31195.807063,14368.10836,,,,10024.77836,,,,,116.66
2026-05-19 22:30:00+00:00,2026-05-20 00:30:00+02:00,2026-05-20,0,30,2,2,5,-4.420000000000002,119.5,30884.386721999996,14606.95244,,,,10233.95244,,,,,115.08
2026-05-19 22:45:00+00:00,2026-05-20 00:45:00+02:00,2026-05-20,0,45,3,2,5,-3.3699999999999903,112.96,30235.557404,14828.56273,,,,10430.90273,,,,,109.59
2026-05-19 23:00:00+00:00,2026-05-20 01:00:00+02:00,2026-05-20,1,0,0,2,5,-3.030000000000001,120.11,29583.691445,15058.182649999999,,,,10639.78265,,,,,117.08
2026-05-19 23:15:00+00:00,2026-05-20 01:15:00+02:00,2026-05-20,1,15,1,2,5,-8.420000000000002,118.61,29067.579183,15268.55868,,,,10831.29868,,,,,110.19
2026-05-19 23:30:00+00:00,2026-05-20 01:30:00+02:00,2026-05-20,1,30,2,2,5,-7.640000000000001,113.69,28642.387897,15448.65868,,,,10997.43868,,,,,106.05
2026-05-19 23:45:00+00:00,2026-05-20 01:45:00+02:00,2026-05-20,1,45,3,2,5,-5.460000000000008,107.34,28290.953767000003,15621.38438,,,,11161.14438,,,,,101.88
2026-05-20 00:00:00+00:00,2026-05-20 02:00:00+02:00,2026-05-20,2,0,0,2,5,-5.650000000000006,111.62,27868.172889,15781.12449,,,,11318.79449,,,,,105.97
2026-05-20 00:15:00+00:00,2026-05-20 02:15:00+02:00,2026-05-20,2,15,1,2,5,-6.799999999999997,109.0,27602.983201000003,15917.39643,,,,11442.12643,,,,,102.2
2026-05-20 00:30:00+00:00,2026-05-20 02:30:00+02:00,2026-05-20,2,30,2,2,5,-7.170000000000002,109.2,27573.179292,16040.56136,,,,11556.35136,,,,,102.03
2026-05-20 00:45:00+00:00,2026-05-20 02:45:00+02:00,2026-05-20,2,45,3,2,5,3.219999999999999,103.06,27355.390418,16160.29031,,,,11663.07031,,,,,106.28
2026-05-20 01:00:00+00:00,2026-05-20 03:00:00+02:00,2026-05-20,3,0,0,2,5,2.990000000000009,103.1,27018.906088999996,16278.04185,,,,11776.21185,,,,,106.09
2026-05-20 01:15:00+00:00,2026-05-20 03:15:00+02:00,2026-05-20,3,15,1,2,5,3.030000000000001,102.9,26614.343397999997,16360.78181,,,,11879.59181,,,,,105.93
2026-05-20 01:30:00+00:00,2026-05-20 03:30:00+02:00,2026-05-20,3,30,2,2,5,-3.180000000000007,109.73,26872.58932,16438.247320000002,,,,11973.67732,,,,,106.55
2026-05-20 01:45:00+00:00,2026-05-20 03:45:00+02:00,2026-05-20,3,45,3,2,5,-2.9200000000000017,108.23,27230.579784,16515.35892,,,,12072.43892,,,,,105.31
2026-05-20 02:00:00+00:00,2026-05-20 04:00:00+02:00,2026-05-20,4,0,0,2,5,7.390000000000001,99.24,27558.531159,16584.026530000003,,,,12169.68653,,,,,106.63
2026-05-20 02:15:00+00:00,2026-05-20 04:15:00+02:00,2026-05-20,4,15,1,2,5,-1.9699999999999989,109.13,27971.859623999997,16590.35104,,,,12211.57104,,,,,107.16
2026-05-20 02:30:00+00:00,2026-05-20 04:30:00+02:00,2026-05-20,4,30,2,2,5,-2.4599999999999937,111.44,28557.288955000004,16572.734519999998,,,,12231.49452,,,,,108.98
2026-05-20 02:45:00+00:00,2026-05-20 04:45:00+02:00,2026-05-20,4,45,3,2,5,-5.509999999999991,112.38,29521.394043999997,16570.01641,,,,12266.18641,,,,,106.87
2026-05-20 03:00:00+00:00,2026-05-20 05:00:00+02:00,2026-05-20,5,0,0,2,5,-7.170000000000002,111.67,30597.617454,16572.7653,,,,12291.62905,13.72625,,,,104.5
2026-05-20 03:15:00+00:00,2026-05-20 05:15:00+02:00,2026-05-20,5,15,1,2,5,-8.489999999999995,115.0,31191.981134999998,16518.97259,,,,12223.35056,67.45203,,,,106.51
2026-05-20 03:30:00+00:00,2026-05-20 05:30:00+02:00,2026-05-20,5,30,2,2,5,-7.700000000000003,119.34,30744.23766,16546.78622,,,,12149.35963,204.48659,,,,111.64
2026-05-20 03:45:00+00:00,2026-05-20 05:45:00+02:00,2026-05-20,5,45,3,2,5,-8.64,130.19,32869.220699,16686.127470000003,,,,12070.82269,463.53478,,,,121.55
2026-05-20 04:00:00+00:00,2026-05-20 06:00:00+02:00,2026-05-20,6,0,0,2,5,-1.990000000000009,127.9,35169.42167699999,17133.74821,,,,12109.76171,902.7165,,,,125.91
2026-05-20 04:15:00+00:00,2026-05-20 06:15:00+02:00,2026-05-20,6,15,1,2,5,4.13000000000001,126.8,35366.085704,17541.755119999998,,,,11932.18414,1513.51098,,,,130.93
2026-05-20 04:30:00+00:00,2026-05-20 06:30:00+02:00,2026-05-20,6,30,2,2,5,-7.110000000000014,139.3,36418.090501,18095.26264,,,,11743.85008,2279.52256,,,,132.19
2026-05-20 04:45:00+00:00,2026-05-20 06:45:00+02:00,2026-05-20,6,45,3,2,5,-3.039999999999992,134.01,37301.509284,18788.39161,,,,11548.65637,3194.52524,,,,130.97
2026-05-20 05:00:00+00:00,2026-05-20 07:00:00+02:00,2026-05-20,7,0,0,2,5,-1.799999999999983,138.23,38282.69792,19592.98983,,,,11336.92453,4243.4153,,,,136.43
2026-05-20 05:15:00+00:00,2026-05-20 07:15:00+02:00,2026-05-20,7,15,1,2,5,1.2199999999999989,131.6,38479.741816,20518.03089,,,,11098.09089,5419.5,,,,132.82
2026-05-20 05:30:00+00:00,2026-05-20 07:30:00+02:00,2026-05-20,7,30,2,2,5,-2.6599999999999966,132.67,38495.31146,21521.58684,,,,10846.92966,6692.41718,,,,130.01
2026-05-20 05:45:00+00:00,2026-05-20 07:45:00+02:00,2026-05-20,7,45,3,2,5,-1.0600000000000023,125.97,38075.440074,22584.10287,,,,10582.64408,8034.07879,,,,124.91
2026-05-20 06:00:00+00:00,2026-05-20 08:00:00+02:00,2026-05-20,8,0,0,2,5,0.5900000000000034,137.22,37609.014948000004,23680.13222,,,,10323.5627,9423.06952,,,,137.81
2026-05-20 06:15:00+00:00,2026-05-20 08:15:00+02:00,2026-05-20,8,15,1,2,5,3.700000000000003,126.3,36850.89952199999,24891.79347,,,,10123.69106,10884.49241,,,,130.0
2026-05-20 06:30:00+00:00,2026-05-20 08:30:00+02:00,2026-05-20,8,30,2,2,5,-3.1299999999999955,118.13,35537.166902000004,26206.066469999998,,,,9945.93348,12424.41299,,,,115.0
2026-05-20 06:45:00+00:00,2026-05-20 08:45:00+02:00,2026-05-20,8,45,3,2,5,-1.1200000000000045,109.2,34182.829111,27559.24304,,,,9785.34477,13987.16827,,,,108.08
2026-05-20 07:00:00+00:00,2026-05-20 09:00:00+02:00,2026-05-20,9,0,0,2,5,2.660000000000011,120.27,32882.304449,29034.74082,,,,9794.91404,15523.99678,,,,122.93
2026-05-20 07:15:00+00:00,2026-05-20 09:15:00+02:00,2026-05-20,9,15,1,2,5,4.8500000000000085,106.3,31498.532631000002,30590.75496,,,,9869.48501,17069.52995,,,,111.15
2026-05-20 07:30:00+00:00,2026-05-20 09:30:00+02:00,2026-05-20,9,30,2,2,5,1.0200000000000102,107.96,30469.043534999997,32109.747040000002,,,,9960.98162,18558.09542,,,,108.98
2026-05-20 07:45:00+00:00,2026-05-20 09:45:00+02:00,2026-05-20,9,45,3,2,5,-1.490000000000009,97.34,28950.886486000003,33581.63032,,,,10125.93612,19930.2242,,,,95.85
2026-05-20 08:00:00+00:00,2026-05-20 10:00:00+02:00,2026-05-20,10,0,0,2,5,-0.5499999999999972,95.27,27119.382444999996,34972.74554,,,,10338.92713,21177.94841,,,,94.72
2026-05-20 08:15:00+00:00,2026-05-20 10:15:00+02:00,2026-05-20,10,15,1,2,5,-7.969999999999999,92.0,26725.884158999994,36224.22714,,,,10520.08701,22324.98013,,,,84.03
2026-05-20 08:30:00+00:00,2026-05-20 10:30:00+02:00,2026-05-20,10,30,2,2,5,-0.35999999999999943,79.37,25394.958309999995,37338.84047,,,,10694.10499,23347.24548,,,,79.01
2026-05-20 08:45:00+00:00,2026-05-20 10:45:00+02:00,2026-05-20,10,45,3,2,5,4.429999999999993,65.01,24202.386250999996,38367.053830000004,,,,10865.25273,24285.1011,,,,69.44
2026-05-20 09:00:00+00:00,2026-05-20 11:00:00+02:00,2026-05-20,11,0,0,2,5,-11.83999999999999,88.32,23617.949590999997,39298.48296,,,,11025.96288,25133.53008,,,,76.48
2026-05-20 09:15:00+00:00,2026-05-20 11:15:00+02:00,2026-05-20,11,15,1,2,5,-7.090000000000003,73.8,23138.980854,40129.37253,,,,11126.8887,25944.18383,,,,66.71
2026-05-20 09:30:00+00:00,2026-05-20 11:30:00+02:00,2026-05-20,11,30,2,2,5,-2.039999999999999,62.64,21870.203752,40865.38022,,,,11231.90391,26661.85631,,,,60.6
2026-05-20 09:45:00+00:00,2026-05-20 11:45:00+02:00,2026-05-20,11,45,3,2,5,-9.799999999999997,58.73,21201.370987000002,41534.4355,,,,11342.30302,27325.16248,,,,48.93
2026-05-20 10:00:00+00:00,2026-05-20 12:00:00+02:00,2026-05-20,12,0,0,2,5,-6.400000000000006,64.06,20253.858763000004,42151.222499999996,,,,11468.30473,27890.17777,,,,57.66
2026-05-20 10:15:00+00:00,2026-05-20 12:15:00+02:00,2026-05-20,12,15,1,2,5,-5.329999999999998,51.39,19450.959252,42744.64712,,,,11607.68842,28400.3487,,,,46.06
2026-05-20 10:30:00+00:00,2026-05-20 12:30:00+02:00,2026-05-20,12,30,2,2,5,-24.449999999999996,59.12,18514.621311000003,43263.20084,,,,11745.19095,28834.51989,,,,34.67
2026-05-20 10:45:00+00:00,2026-05-20 12:45:00+02:00,2026-05-20,12,45,3,2,5,-22.699999999999996,53.8,18599.955116999998,43689.18938,,,,11891.08508,29173.5043,,,,31.1
2026-05-20 11:00:00+00:00,2026-05-20 13:00:00+02:00,2026-05-20,13,0,0,2,5,-23.57,60.01,16477.920364999998,44034.46605,,,,12036.0528,29427.31325,,,,36.44
2026-05-20 11:15:00+00:00,2026-05-20 13:15:00+02:00,2026-05-20,13,15,1,2,5,-19.539999999999996,48.98,15906.446856000002,44334.22994,,,,12193.085,29630.86494,,,,29.44
2026-05-20 11:30:00+00:00,2026-05-20 13:30:00+02:00,2026-05-20,13,30,2,2,5,-19.999999999999996,42.01,15185.245577000002,44585.11963,,,,12369.81154,29743.82809,,,,22.01
2026-05-20 11:45:00+00:00,2026-05-20 13:45:00+02:00,2026-05-20,13,45,3,2,5,-28.47,44.19,13734.487007999996,44778.39085,,,,12548.31149,29798.38936,,,,15.72
2026-05-20 12:00:00+00:00,2026-05-20 14:00:00+02:00,2026-05-20,14,0,0,2,5,-9.689999999999998,27.36,14250.244784000002,44945.13652,,,,12733.59856,29807.30796,,,,17.67
2026-05-20 12:15:00+00:00,2026-05-20 14:15:00+02:00,2026-05-20,14,15,1,2,5,-10.27,30.07,13315.234324000005,45048.854569999996,,,,12876.07124,29759.45333,,,,19.8
2026-05-20 12:30:00+00:00,2026-05-20 14:30:00+02:00,2026-05-20,14,30,2,2,5,-14.530000000000001,35.95,13649.314776,45032.73849,,,,12984.23781,29629.96068,,,,21.42
2026-05-20 12:45:00+00:00,2026-05-20 14:45:00+02:00,2026-05-20,14,45,3,2,5,-17.46,40.67,13227.133343000001,44880.26913,,,,13074.20703,29379.2021,,,,23.21
2026-05-20 13:00:00+00:00,2026-05-20 15:00:00+02:00,2026-05-20,15,0,0,2,5,-6.600000000000001,31.59,13734.937542,44602.61821,,,,13124.28725,29031.54096,,,,24.99
2026-05-20 13:15:00+00:00,2026-05-20 15:15:00+02:00,2026-05-20,15,15,1,2,5,-9.64,38.78,13414.119594999996,44184.31175,,,,13149.82544,28559.82631,,,,29.14
2026-05-20 13:30:00+00:00,2026-05-20 15:30:00+02:00,2026-05-20,15,30,2,2,5,-15.64,48.84,14416.452889,43604.98893,,,,13173.70075,27925.72818,,,,33.2
2026-05-20 13:45:00+00:00,2026-05-20 15:45:00+02:00,2026-05-20,15,45,3,2,5,-18.32,63.43,14679.695683000005,42865.4134,,,,13177.27518,27146.71822,,,,45.11
2026-05-20 14:00:00+00:00,2026-05-20 16:00:00+02:00,2026-05-20,16,0,0,2,5,-35.19,50.8,16108.030939999997,41948.61869,,,,13166.12172,26217.12697,,,,15.61
2026-05-20 14:15:00+00:00,2026-05-20 16:15:00+02:00,2026-05-20,16,15,1,2,5,-8.519999999999996,55.4,17109.376865,40801.45379,,,,13050.91398,25177.03981,,,,46.88
2026-05-20 14:30:00+00:00,2026-05-20 16:30:00+02:00,2026-05-20,16,30,2,2,5,-16.980000000000004,84.72,18875.250677000004,39472.628339999996,,,,12914.98725,23976.06109,,,,67.74
2026-05-20 14:45:00+00:00,2026-05-20 16:45:00+02:00,2026-05-20,16,45,3,2,5,-17.320000000000007,97.31,20310.163246000004,37992.93829,,,,12775.65042,22632.37787,,,,79.99
2026-05-20 15:00:00+00:00,2026-05-20 17:00:00+02:00,2026-05-20,17,0,0,2,5,-3.730000000000004,72.69,21588.358637000005,36439.05712,,,,12618.62894,21238.04818,,,,68.96
2026-05-20 15:15:00+00:00,2026-05-20 17:15:00+02:00,2026-05-20,17,15,1,2,5,3.5600000000000023,86.05,24284.786494,34640.44867,,,,12299.04099,19784.59768,,,,89.61
2026-05-20 15:30:00+00:00,2026-05-20 17:30:00+02:00,2026-05-20,17,30,2,2,5,-10.159999999999997,106.91,25636.043121000006,32759.571399999997,,,,11962.13683,18247.13457,,,,96.75
2026-05-20 15:45:00+00:00,2026-05-20 17:45:00+02:00,2026-05-20,17,45,3,2,5,-5.1200000000000045,117.0,27389.723302000002,30773.29772,,,,11615.39382,16643.9639,,,,111.88
2026-05-20 16:00:00+00:00,2026-05-20 18:00:00+02:00,2026-05-20,18,0,0,2,5,-7.019999999999996,105.75,29204.901234999998,28686.1016,,,,11250.9168,14963.1448,,,,98.73
2026-05-20 16:15:00+00:00,2026-05-20 18:15:00+02:00,2026-05-20,18,15,1,2,5,9.829999999999998,109.3,31442.064036999996,26384.00114,,,,10754.23116,13182.63998,,,,119.13
2026-05-20 16:30:00+00:00,2026-05-20 18:30:00+02:00,2026-05-20,18,30,2,2,5,-9.650000000000006,140.03,34162.683168999996,24010.6623,,,,10233.08009,11362.39221,,,,130.38
2026-05-20 16:45:00+00:00,2026-05-20 18:45:00+02:00,2026-05-20,18,45,3,2,5,-5.680000000000007,149.18,36848.740273999996,21660.57314,,,,9710.5089,9561.99424,,,,143.5
2026-05-20 17:00:00+00:00,2026-05-20 19:00:00+02:00,2026-05-20,19,0,0,2,5,-7.430000000000007,126.12,38698.717507999994,19407.696150000003,,,,9195.28907,7845.96708,,,,118.69
2026-05-20 17:15:00+00:00,2026-05-20 19:15:00+02:00,2026-05-20,19,15,1,2,5,-8.950000000000017,142.93,40943.327351,17279.19797,,,,8696.82676,6212.95121,,,,133.98
2026-05-20 17:30:00+00:00,2026-05-20 19:30:00+02:00,2026-05-20,19,30,2,2,5,-8.400000000000006,153.0,42979.852367,15291.663510000002,,,,8205.56939,4715.73412,,,,144.6
2026-05-20 17:45:00+00:00,2026-05-20 19:45:00+02:00,2026-05-20,19,45,3,2,5,-3.289999999999992,166.54,44364.278026,13561.23,,,,7791.63499,3398.21501,,,,163.25
2026-05-20 18:00:00+00:00,2026-05-20 20:00:00+02:00,2026-05-20,20,0,0,2,5,-13.830000000000013,164.25,44920.313975000005,12084.4229,,,,7398.19852,2306.84438,,,,150.42
2026-05-20 18:15:00+00:00,2026-05-20 20:15:00+02:00,2026-05-20,20,15,1,2,5,-11.51000000000002,165.77,45598.222343,10897.67554,,,,7090.87262,1435.52292,,,,154.26
2026-05-20 18:30:00+00:00,2026-05-20 20:30:00+02:00,2026-05-20,20,30,2,2,5,-9.429999999999978,172.76,46345.197834000006,10049.75934,,,,6908.99174,783.5776,,,,163.33
2026-05-20 18:45:00+00:00,2026-05-20 20:45:00+02:00,2026-05-20,20,45,3,2,5,2.5900000000000034,169.41,46580.151889,9400.64663,,,,6732.84874,320.61789,,,,172.0
2026-05-20 19:00:00+00:00,2026-05-20 21:00:00+02:00,2026-05-20,21,0,0,2,5,5.450000000000017,166.41,46082.964255,9028.07162,,,,6605.56733,85.39429,,,,171.86
2026-05-20 19:15:00+00:00,2026-05-20 21:15:00+02:00,2026-05-20,21,15,1,2,5,-0.6399999999999864,160.0,45522.515689,8977.86831,,,,6612.62007,30.44824,,,,159.36
2026-05-20 19:30:00+00:00,2026-05-20 21:30:00+02:00,2026-05-20,21,30,2,2,5,-5.390000000000015,157.28,44695.094346,8996.34788,,,,6653.29498,15.5529,,,,151.89
2026-05-20 19:45:00+00:00,2026-05-20 21:45:00+02:00,2026-05-20,21,45,3,2,5,-13.670000000000016,154.56,43855.496570999996,9038.82876,,,,6719.60876,0.0,,,,140.89
2026-05-20 20:00:00+00:00,2026-05-20 22:00:00+02:00,2026-05-20,22,0,0,2,5,-3.2299999999999898,160.2,42984.23033399999,9147.81926,,,,6830.21926,,,,,156.97
2026-05-20 20:15:00+00:00,2026-05-20 22:15:00+02:00,2026-05-20,22,15,1,2,5,-1.0300000000000011,150.93,41764.193848999996,9380.75278,,,,7021.73278,,,,,149.9
2026-05-20 20:30:00+00:00,2026-05-20 22:30:00+02:00,2026-05-20,22,30,2,2,5,-2.6799999999999784,144.45,40335.056983999995,9615.03801,,,,7217.57801,,,,,141.77
2026-05-20 20:45:00+00:00,2026-05-20 22:45:00+02:00,2026-05-20,22,45,3,2,5,-4.550000000000011,136.56,39344.34088,9885.26446,,,,7447.32446,,,,,132.01
2026-05-20 21:00:00+00:00,2026-05-20 23:00:00+02:00,2026-05-20,23,0,0,2,5,2.2900000000000205,140.57,37918.944632,10156.69255,,,,7677.61255,,,,,142.86
2026-05-20 21:15:00+00:00,2026-05-20 23:15:00+02:00,2026-05-20,23,15,1,2,5,-0.5500000000000114,137.9,36877.34121,10498.10224,,,,7961.30224,,,,,137.35
2026-05-20 21:30:00+00:00,2026-05-20 23:30:00+02:00,2026-05-20,23,30,2,2,5,-1.6200000000000045,134.52,35965.816812,10845.99899,,,,8252.40899,,,,,132.9
2026-05-20 21:45:00+00:00,2026-05-20 23:45:00+02:00,2026-05-20,23,45,3,2,5,-1.5999999999999943,131.09,34939.693010999996,11198.7136,,,,8551.1736,,,,,129.49
2026-05-29 22:00:00+00:00,2026-05-30 00:00:00+02:00,2026-05-30,0,0,0,5,5,-17.060000000000002,145.0,32274.889117,12584.57116,,,,10221.31116,0.0,,,,127.94
2026-05-29 22:15:00+00:00,2026-05-30 00:15:00+02:00,2026-05-30,0,15,1,5,5,-9.819999999999993,136.85,31518.068064,12777.095379999999,,,,10301.63538,,,,,127.03
2026-05-29 22:30:00+00:00,2026-05-30 00:30:00+02:00,2026-05-30,0,30,2,5,5,-9.920000000000002,132.43,30869.848400999996,12948.52818,,,,10372.46818,,,,,122.51
2026-05-29 22:45:00+00:00,2026-05-30 00:45:00+02:00,2026-05-30,0,45,3,5,5,-10.86,127.78,30215.987846000004,13146.49194,,,,10459.17194,,,,,116.92
